,LotShape,LotConfig,BldgType,ExterQual,Foundation,BsmtQual,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageType,GarageFinish
1652,9.0,7.0,7.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,6.0,2.0
1653,9.0,2.0,7.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,6.0,1.0
1654,9.0,2.0,7.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,1.0
1655,9.0,2.0,7.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,6.0,3.0
1656,9.0,2.0,7.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,6.0,1.0
1657,9.0,2.0,2.0,4.0,6.0,3.0,4.0,5.0,3.0,3.0,6.0,2.0
1658,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0
1659,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,2.0
1660,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,2.0
1661,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1662,9.0,2.0,2.0,5.0,6.0,5.0,1.0,5.0,5.0,4.0,6.0,2.0
1663,7.0,9.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1664,2.0,5.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0
1665,7.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,2.0
1666,7.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1667,7.0,4.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1668,7.0,4.0,2.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,6.0,3.0
1669,7.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1670,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1671,7.0,2.0,2.0,4.0,6.0,4.0,1.0,4.0,4.0,4.0,6.0,2.0
1672,7.0,2.0,7.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0,6.0,2.0
1673,7.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1674,7.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1675,7.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0
1676,7.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1677,7.0,2.0,7.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1678,9.0,2.0,7.0,5.0,6.0,5.0,1.0,5.0,5.0,4.0,6.0,2.0
1679,9.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,2.0
1680,9.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,6.0,2.0
1681,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1682,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1683,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,3.0
1684,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1685,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1686,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1687,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,3.0
1688,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1689,7.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,4.0,3.0
1690,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,4.0,3.0
1691,7.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,3.0,3.0,6.0,3.0
1692,9.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,3.0,3.0,4.0,2.0
1693,5.0,5.0,2.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0
1694,7.0,2.0,2.0,3.0,6.0,3.0,1.0,5.0,3.0,3.0,4.0,3.0
1695,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,4.0,2.0
1696,7.0,5.0,2.0,4.0,6.0,4.0,4.0,5.0,4.0,4.0,6.0,3.0
1697,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1698,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1699,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1700,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1701,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1702,7.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1703,9.0,4.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1704,7.0,2.0,2.0,4.0,6.0,5.0,1.0,5.0,4.0,0.0,6.0,3.0
1705,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1706,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,2.0
1707,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1708,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1709,9.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1710,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,5.0,4.0,6.0,2.0
1711,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1712,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1713,9.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,2.0,2.0
1714,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,2.0
1715,9.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0
1716,7.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,4.0,2.0
1717,7.0,2.0,2.0,4.0,6.0,4.0,4.0,5.0,4.0,0.0,6.0,2.0
1718,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,2.0,1.0
1719,9.0,2.0,2.0,3.0,6.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0
1720,9.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0
1721,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1722,7.0,5.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1723,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1724,9.0,2.0,7.0,4.0,6.0,4.0,1.0,4.0,4.0,0.0,6.0,2.0
1725,9.0,2.0,2.0,4.0,6.0,4.0,2.0,5.0,4.0,0.0,6.0,2.0
1726,7.0,5.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,0.0,6.0,2.0
1727,9.0,2.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,6.0,1.0
1728,7.0,2.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,0.0,2.0,1.0
1729,7.0,4.0,2.0,3.0,5.0,3.0,6.0,5.0,3.0,0.0,2.0,1.0
1730,7.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,1.0
1731,7.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,0.0,6.0,1.0
1732,7.0,2.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,0.0,6.0,2.0
1733,9.0,2.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,0.0,6.0,1.0
1734,7.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,6.0,2.0
1735,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,1.0
1736,9.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,3.0,4.0,3.0
1737,7.0,2.0,7.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1738,7.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,3.0
1739,9.0,2.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0
1740,9.0,7.0,7.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0
1741,7.0,2.0,2.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,6.0,3.0
1742,9.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,4.0,0.0,6.0,2.0
1743,9.0,7.0,2.0,4.0,5.0,3.0,1.0,5.0,3.0,4.0,6.0,1.0
1744,7.0,5.0,2.0,3.0,5.0,3.0,6.0,3.0,4.0,3.0,6.0,2.0
1745,9.0,2.0,2.0,3.0,6.0,3.0,1.0,4.0,4.0,3.0,6.0,2.0
1746,9.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,6.0,2.0
1747,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,1.0
1748,7.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1749,9.0,2.0,2.0,3.0,6.0,3.0,4.0,3.0,3.0,0.0,6.0,3.0
1750,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,6.0,1.0
1751,9.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,6.0,2.0
1752,9.0,2.0,2.0,3.0,5.0,4.0,6.0,2.0,3.0,4.0,6.0,2.0
1753,9.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,1.0,2.0,1.0
1754,9.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,0.0,2.0,1.0
1755,7.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,6.0,2.0
1756,7.0,4.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0
1757,9.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,6.0,2.0
1758,7.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0
1759,7.0,4.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,6.0,3.0
1760,9.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0,4.0,3.0
1761,9.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,0.0,6.0,2.0
1762,9.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,1.0
1763,7.0,4.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,6.0,2.0
1764,7.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,6.0,1.0
1765,9.0,2.0,2.0,4.0,5.0,3.0,5.0,3.0,3.0,0.0,6.0,2.0
1766,7.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,6.0,1.0
1767,7.0,2.0,2.0,4.0,5.0,3.0,5.0,3.0,4.0,0.0,6.0,1.0
1768,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,2.0
1769,9.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,0.0,6.0,1.0
1770,9.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,6.0,1.0
1771,9.0,2.0,5.0,3.0,6.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0
1772,7.0,5.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,0.0,6.0,1.0
1773,9.0,4.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,5.0,1.0
1774,9.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,0.0,2.0,1.0
1775,9.0,2.0,2.0,4.0,5.0,3.0,6.0,4.0,4.0,0.0,6.0,1.0
1776,9.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,6.0,3.0
1777,9.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,6.0,1.0
1778,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,6.0,3.0
1779,9.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,3.0,0.0,6.0,1.0
1780,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,4.0,0.0,2.0,1.0
1781,9.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0
1782,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,5.0,0.0,2.0,1.0
1783,9.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0
1784,9.0,4.0,2.0,4.0,6.0,3.0,1.0,5.0,4.0,0.0,2.0,1.0
1785,9.0,2.0,2.0,2.0,6.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0
1786,9.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,0.0,2.0,3.0
1787,9.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1788,9.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,6.0,2.0
1789,9.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,0.0,6.0,1.0
1790,7.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,1.0,6.0,2.0
1791,9.0,2.0,2.0,4.0,5.0,3.0,6.0,4.0,4.0,0.0,2.0,1.0
1792,7.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,0.0,2.0,1.0
1793,7.0,2.0,2.0,3.0,5.0,4.0,1.0,2.0,3.0,4.0,5.0,2.0
1794,9.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,0.0,2.0,1.0
1795,9.0,2.0,2.0,3.0,5.0,3.0,1.0,4.0,3.0,0.0,6.0,2.0
1796,9.0,4.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,2.0,1.0
1797,9.0,2.0,2.0,3.0,5.0,4.0,6.0,3.0,3.0,0.0,6.0,2.0
1798,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1799,9.0,4.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0
1800,9.0,4.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,6.0,1.0
1801,7.0,2.0,5.0,3.0,5.0,4.0,6.0,4.0,4.0,0.0,6.0,1.0
1802,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,6.0,2.0
1803,9.0,2.0,2.0,3.0,6.0,3.0,1.0,4.0,4.0,0.0,2.0,1.0
1804,9.0,2.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,0.0,2.0,1.0
1805,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,4.0,0.0,2.0,1.0
1806,9.0,4.0,2.0,4.0,5.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0
1807,9.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,1.0
1808,9.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0
1809,9.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0
1810,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0
1811,9.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0
1812,9.0,4.0,2.0,3.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0
1813,9.0,2.0,2.0,4.0,6.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0
1814,9.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,4.0,0.0,2.0,1.0
1815,9.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,5.0,0.0,2.0,1.0
1816,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,5.0,4.0,6.0,1.0
1817,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,4.0,0.0,0.0
1818,9.0,2.0,2.0,2.0,4.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0
1819,9.0,2.0,2.0,3.0,6.0,3.0,1.0,5.0,4.0,0.0,2.0,1.0
1820,9.0,4.0,2.0,3.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0
1821,9.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0
1822,9.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0
1823,9.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,0.0,6.0,3.0
1824,9.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0
1825,9.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0
1826,9.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0
1827,9.0,2.0,2.0,3.0,6.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0
1828,9.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0
1829,9.0,2.0,5.0,3.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0
1830,9.0,2.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,0.0,6.0,1.0
1831,5.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,4.0,0.0,6.0,1.0
1832,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
1833,9.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1834,9.0,2.0,2.0,3.0,6.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0
1835,9.0,2.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,0.0,2.0,1.0
1836,7.0,2.0,2.0,3.0,5.0,2.0,1.0,5.0,2.0,0.0,3.0,1.0
1837,9.0,2.0,5.0,3.0,5.0,4.0,6.0,3.0,3.0,0.0,0.0,0.0
1838,7.0,2.0,5.0,3.0,6.0,4.0,6.0,3.0,3.0,0.0,2.0,1.0
1839,9.0,2.0,2.0,3.0,6.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0
1840,9.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,1.0,6.0,3.0
1841,7.0,5.0,2.0,3.0,5.0,4.0,6.0,3.0,3.0,2.0,5.0,3.0
1842,9.0,2.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,6.0,1.0
1843,9.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,6.0,2.0
1844,9.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,3.0,6.0,1.0
1845,9.0,4.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
1846,7.0,5.0,2.0,3.0,5.0,0.0,0.0,3.0,3.0,0.0,6.0,1.0
1847,9.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,6.0,1.0
1848,9.0,2.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0
1849,9.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0
1850,9.0,2.0,7.0,4.0,5.0,4.0,6.0,3.0,4.0,0.0,6.0,3.0
1851,7.0,2.0,2.0,4.0,6.0,4.0,6.0,4.0,4.0,0.0,6.0,1.0
1852,7.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,6.0,1.0
1853,9.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1854,9.0,7.0,2.0,4.0,6.0,0.0,0.0,5.0,3.0,3.0,6.0,1.0
1855,9.0,2.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0
1856,9.0,2.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,6.0,1.0
1857,9.0,2.0,5.0,3.0,5.0,4.0,6.0,3.0,4.0,3.0,2.0,1.0
1858,9.0,2.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,6.0,1.0
1859,9.0,2.0,5.0,3.0,6.0,5.0,6.0,5.0,3.0,3.0,4.0,3.0
1860,9.0,2.0,5.0,3.0,6.0,5.0,6.0,5.0,3.0,3.0,4.0,3.0
1861,9.0,2.0,5.0,3.0,6.0,5.0,6.0,5.0,3.0,3.0,4.0,3.0
1862,9.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1863,7.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,2.0
1864,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,2.0
1865,7.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,2.0
1866,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1867,7.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1868,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1869,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,6.0,3.0
1870,7.0,5.0,2.0,4.0,6.0,4.0,6.0,4.0,4.0,3.0,6.0,1.0
1871,9.0,2.0,2.0,3.0,6.0,3.0,5.0,5.0,3.0,0.0,6.0,2.0
1872,5.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,3.0,0.0,6.0,3.0
1873,9.0,2.0,2.0,3.0,6.0,4.0,6.0,5.0,3.0,3.0,6.0,2.0
1874,7.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1875,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,2.0
1876,7.0,5.0,2.0,3.0,4.0,4.0,6.0,3.0,3.0,0.0,6.0,1.0
1877,7.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,6.0,1.0
1878,9.0,4.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,6.0,2.0
1879,7.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,2.0
1880,9.0,2.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1881,9.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,2.0
1882,9.0,9.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0
1883,9.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,3.0
1884,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,6.0,1.0
1885,9.0,2.0,2.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,6.0,2.0
1886,9.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0
1887,9.0,2.0,2.0,3.0,5.0,3.0,6.0,3.0,3.0,0.0,7.0,3.0
1888,9.0,2.0,7.0,3.0,1.0,4.0,6.0,4.0,3.0,0.0,5.0,3.0
1889,9.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0
1890,9.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,0.0,6.0,2.0
1891,9.0,2.0,5.0,3.0,5.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0
1892,9.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,6.0,1.0
1893,9.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,1.0
1894,9.0,4.0,2.0,3.0,6.0,3.0,2.0,3.0,3.0,4.0,5.0,1.0
1895,9.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,2.0,1.0
1896,9.0,2.0,2.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,2.0,1.0
1897,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,4.0,2.0,1.0
1898,9.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,2.0,1.0
1899,7.0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,0.0,6.0,1.0
1900,7.0,4.0,5.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,2.0,1.0
1901,9.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,6.0,1.0
1902,7.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,6.0,3.0
1903,9.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,6.0,1.0
1904,9.0,4.0,2.0,3.0,6.0,3.0,2.0,5.0,3.0,4.0,5.0,1.0
1905,9.0,2.0,7.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0
1906,9.0,2.0,7.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,6.0,3.0
1907,9.0,2.0,7.0,3.0,5.0,4.0,1.0,3.0,3.0,3.0,6.0,3.0
1908,7.0,2.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0
1909,9.0,2.0,2.0,4.0,5.0,4.0,6.0,3.0,5.0,4.0,6.0,3.0
1910,9.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,4.0,0.0,2.0,1.0
1911,9.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0
1912,7.0,2.0,7.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
1913,9.0,2.0,2.0,2.0,5.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0
1914,9.0,2.0,2.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0
1915,9.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,6.0,1.0
1916,9.0,2.0,2.0,3.0,5.0,4.0,6.0,3.0,3.0,2.0,6.0,2.0
1917,9.0,2.0,2.0,3.0,6.0,4.0,4.0,3.0,3.0,0.0,2.0,1.0
1918,7.0,4.0,2.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0
1919,7.0,4.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,0.0,6.0,3.0
1920,7.0,5.0,2.0,3.0,6.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0
1921,7.0,4.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,2.0,6.0,3.0
1922,7.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,0.0,6.0,3.0
1923,7.0,2.0,2.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,3.0
