,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf
1291,2,8,21.0,1680,1,0,9,Lvl,9,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,3,3,CBlock,3,3,3,0,6,0.0,399.0,630.0,GasA,3,1,SBrkr,630,0,1302,0.0,0.0,2,1,3,1,3,6,6,0,0,5,1972.0,3,1.0,264.0,3,3,2,0,0,0,0,0,4,None,0,4,3,WD,Normal,1932.0,2.5,185
1292,11,8,60.0,6600,1,0,9,Lvl,9,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,Stone,3,3,3,6,6,0.0,994.0,994.0,GasA,3,0,SBrkr,1378,0,2372,0.0,0.0,2,0,4,2,3,11,3,0,0,1,1985.0,2,1.0,432.0,3,3,2,0,0,0,0,0,4,None,0,3,3,WD,Normal,3366.0,2.0,287
1293,10,5,78.0,10140,1,0,9,Lvl,9,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,3,3,PConc,4,3,3,2,6,0.0,638.0,832.0,GasA,3,1,SBrkr,832,0,1664,0.0,0.0,2,1,4,1,3,8,6,1,3,1,1976.0,2,2.0,528.0,3,3,2,0,0,259,0,0,1,None,0,5,0,WD,Normal,2496.0,2.5,287
1294,5,5,60.0,8172,1,0,9,Lvl,9,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,3,3,CBlock,3,3,3,5,6,0.0,697.0,864.0,GasA,3,1,SBrkr,864,0,864,1.0,0.0,1,0,2,1,3,5,6,0,0,5,1957.0,3,2.0,572.0,3,3,0,0,0,0,0,0,4,None,0,6,0,WD,Normal,1728.0,2.0,0
1295,5,5,70.0,8400,1,0,9,Lvl,9,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,0,1,6,0.0,36.0,1052.0,GasA,4,1,SBrkr,1052,0,1052,1.0,0.0,1,1,3,1,3,5,6,0,0,1,1968.0,2,1.0,288.0,3,3,2,0,0,0,0,0,1,None,0,2,0,WD,Normal,2104.0,2.5,356
1296,5,5,80.0,8700,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,3,4,CBlock,3,3,2,0,6,0.0,344.0,1120.0,GasA,4,1,SBrkr,1128,0,1128,1.0,0.0,2,0,3,1,3,6,6,0,0,1,1963.0,2,2.0,525.0,3,3,2,123,0,0,0,0,2,None,0,3,2,WD,Normal,2248.0,3.0,335
1297,3,8,35.0,3675,1,0,9,Lvl,9,Inside,3,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,3,PConc,4,3,1,2,6,0.0,0.0,547.0,GasA,4,1,SBrkr,1072,0,1072,1.0,0.0,2,0,2,1,3,5,6,0,0,2,2005.0,0,2.0,525.0,3,3,2,0,0,0,0,0,4,None,0,8,0,New,Partial,1619.0,3.0,44
1298,10,5,313.0,63887,1,0,2,Bnk,9,Corner,3,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,5,3,PConc,5,3,1,2,6,0.0,466.0,6110.0,GasA,5,1,SBrkr,4692,0,5642,2.0,0.0,2,1,3,1,5,12,6,3,4,1,2008.0,0,2.0,1418.0,3,3,2,0,0,0,480,4,4,None,0,0,2,New,Partial,11752.0,4.5,506
1299,5,5,75.0,7500,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,3,3,CBlock,3,3,3,3,5,906.0,0.0,1246.0,GasA,5,1,SBrkr,1246,0,1246,1.0,0.0,1,1,3,1,4,6,6,0,0,1,1959.0,2,1.0,305.0,3,3,2,0,0,0,0,0,0,None,0,7,4,WD,Normal,2492.0,2.5,218
1300,10,5,64.0,10762,1,0,7,Lvl,9,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,3,2,6,0.0,284.0,978.0,GasA,5,1,SBrkr,1005,0,1983,0.0,0.0,2,1,3,1,4,9,6,1,3,1,1999.0,0,2.0,490.0,3,3,2,0,0,0,0,0,4,None,0,7,3,WD,Normal,2961.0,2.5,0
1301,11,5,70.0,7500,1,0,7,Bnk,9,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,1,6,0.0,224.0,771.0,GasA,2,1,SBrkr,753,0,1494,0.0,0.0,1,0,3,1,4,7,6,2,4,1,1942.0,3,1.0,213.0,3,3,1,0,0,224,0,0,4,None,0,2,3,WD,Normal,2265.0,1.0,224
1302,10,5,92.0,10120,1,0,9,Lvl,9,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,2,6,0.0,425.0,1165.0,GasA,5,1,SBrkr,1203,0,2526,1.0,0.0,2,1,4,1,4,8,6,1,3,1,1994.0,2,3.0,844.0,3,3,2,0,0,0,0,0,4,None,0,3,0,WD,Normal,3691.0,3.5,387
1303,5,5,73.0,8688,1,0,9,Lvl,9,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,0,6,6,0.0,1616.0,1616.0,GasA,5,1,SBrkr,1616,0,1616,0.0,0.0,2,0,3,1,4,7,6,0,0,1,2005.0,2,3.0,834.0,3,3,2,0,0,0,0,0,4,None,0,6,0,WD,Normal,3232.0,2.0,267
1304,2,8,32.0,3363,1,0,9,Lvl,9,Inside,3,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,3,6,6,0.0,976.0,976.0,GasA,5,1,SBrkr,976,0,1708,0.0,0.0,2,0,3,1,4,7,0,0,0,5,2004.0,3,2.0,380.0,3,3,2,0,0,0,0,0,4,None,0,6,0,WD,Normal,2684.0,2.0,40
1305,5,5,108.0,13173,1,0,7,Lvl,9,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,3,2,6,0.0,80.0,1652.0,GasA,5,1,SBrkr,1652,0,1652,1.0,0.0,2,0,2,1,5,6,6,2,5,1,2006.0,0,2.0,840.0,3,3,2,0,0,0,0,0,4,None,0,2,3,WD,Normal,3304.0,3.0,506
1306,0,5,48.0,6955,1,0,7,Lvl,9,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,3,6,6,0.0,1368.0,1368.0,GasA,5,1,SBrkr,1368,0,1368,0.0,0.0,2,0,2,1,4,6,6,1,4,1,2005.0,2,2.0,474.0,3,3,2,0,0,0,0,0,4,None,0,11,0,New,Partial,2736.0,2.0,167
1307,5,5,60.0,8072,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,3,4,PConc,4,4,3,0,6,0.0,244.0,990.0,GasA,5,1,SBrkr,990,0,990,1.0,0.0,1,0,3,1,3,5,6,0,0,5,2000.0,3,2.0,480.0,3,3,2,0,0,0,0,0,4,None,0,7,3,WD,Normal,1980.0,2.0,64
1308,5,8,100.0,12000,1,0,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,3,2,0,608.0,172.0,924.0,GasA,5,1,SBrkr,1122,0,1122,1.0,0.0,1,0,2,1,4,6,6,0,0,1,1948.0,3,2.0,528.0,3,3,2,0,0,0,0,0,1,None,0,7,2,WD,Normal,2046.0,2.0,36
1309,5,5,67.0,7153,1,0,9,Lvl,9,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,4,3,3,2,6,0.0,78.0,1278.0,GasA,4,1,SBrkr,1294,0,1294,1.0,0.0,2,0,3,1,4,6,6,0,0,1,1991.0,2,2.0,496.0,3,3,2,0,0,0,0,0,1,None,0,8,2,WD,Normal,2572.0,3.0,163
1310,5,5,100.0,17500,1,0,9,Lvl,9,Inside,3,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,4,4,PConc,4,3,0,2,6,0.0,496.0,1902.0,GasA,3,1,SBrkr,1902,0,1902,1.0,0.0,2,0,3,1,5,7,6,2,3,1,1959.0,0,2.0,567.0,3,3,2,162,0,0,0,0,4,None,0,7,4,WD,Normal,3804.0,3.0,369
1311,5,5,68.0,8814,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,2,6,0.0,349.0,1274.0,GasA,5,1,SBrkr,1274,0,1274,1.0,0.0,2,0,3,1,4,6,6,0,0,1,2005.0,2,2.0,508.0,3,3,2,0,0,0,0,0,4,None,0,0,1,New,Partial,2548.0,3.0,362
1312,10,5,89.0,9572,1,0,7,Lvl,9,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4,3,PConc,5,3,3,2,6,0.0,971.0,1453.0,GasA,5,1,SBrkr,1453,0,2810,0.0,0.0,2,1,4,1,4,9,6,1,5,1,1990.0,2,2.0,750.0,4,4,2,0,0,0,0,0,4,None,0,8,1,WD,Normal,4263.0,2.5,500
1313,10,5,108.0,14774,1,0,7,Lvl,9,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,6,6,0.0,1393.0,1393.0,GasA,5,1,SBrkr,1422,0,2599,0.0,0.0,2,1,4,1,4,10,6,1,3,3,1999.0,0,3.0,779.0,3,3,2,0,0,0,0,0,4,None,0,7,4,WD,Normal,3992.0,2.5,698
1314,5,5,60.0,8190,1,0,9,Lvl,9,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,5,6,0.0,216.0,948.0,GasA,5,1,SBrkr,948,0,948,1.0,0.0,1,0,3,1,3,5,6,1,3,5,1956.0,3,1.0,280.0,3,3,2,0,0,0,0,0,4,None,0,1,1,WD,Normal,1896.0,2.0,36
1315,10,5,85.0,11075,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,2,3,2,0,3,276.0,176.0,952.0,GasA,3,1,SBrkr,1092,0,2112,0.0,0.0,2,1,4,1,3,9,6,2,4,1,1969.0,3,2.0,576.0,3,3,2,0,0,0,0,0,4,None,0,8,2,WD,Normal,3064.0,2.5,280
1316,5,5,61.0,10226,1,0,7,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,1,6,6,0.0,1622.0,1622.0,GasA,5,1,SBrkr,1630,0,1630,1.0,0.0,2,0,3,1,5,8,6,1,4,1,2008.0,2,3.0,860.0,3,3,2,0,0,0,0,0,4,None,0,0,3,WD,Normal,3252.0,3.0,214
1317,0,1,47.0,4230,1,6,9,Lvl,9,Corner,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,5,4,3,6,6,0.0,1352.0,1352.0,GasA,5,1,SBrkr,1352,0,1352,0.0,0.0,2,0,2,1,4,5,6,1,4,1,2006.0,2,2.0,466.0,3,3,2,0,0,0,0,0,4,None,0,6,1,New,Partial,2704.0,2.0,241
1318,5,5,70.0,14781,1,0,5,Lvl,9,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,1,6,6,0.0,1753.0,1753.0,GasA,5,1,SBrkr,1787,0,1787,0.0,0.0,2,0,3,1,4,7,6,1,3,1,2001.0,2,3.0,748.0,3,3,2,0,0,0,0,0,4,None,0,10,0,WD,Normal,3540.0,2.0,348
1319,5,5,75.0,10215,1,0,9,Bnk,9,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,3,PConc,3,3,3,0,6,0.0,372.0,864.0,GasA,5,1,SBrkr,948,0,948,0.0,0.0,1,0,3,1,3,5,6,0,0,1,1954.0,3,1.0,248.0,3,3,2,0,0,0,0,0,4,None,0,4,1,WD,Normal,1812.0,1.0,0
1320,5,5,70.0,8400,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,3,3,CBlock,3,3,3,0,5,661.0,628.0,1478.0,GasA,4,1,SBrkr,1478,0,1478,1.0,0.0,1,1,3,1,3,6,6,2,4,1,1957.0,2,2.0,442.0,3,3,2,0,0,216,0,0,4,None,0,8,3,WD,Normal,2956.0,2.5,330
1321,5,5,51.0,6627,1,0,7,Lvl,9,Corner,3,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,3,3,CBlock,0,0,4,4,4,0.0,0.0,0.0,Floor,3,0,SBrkr,720,0,720,0.0,0.0,1,0,2,1,3,4,6,0,0,5,1955.0,3,1.0,287.0,3,2,2,0,0,0,0,0,4,None,0,9,2,WD,Normal,720.0,1.0,0
1322,10,5,107.0,10186,1,0,7,Lvl,9,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,4,3,PConc,4,3,3,2,6,0.0,76.0,750.0,GasA,5,1,SBrkr,1061,0,1923,1.0,0.0,2,1,3,1,4,8,6,1,3,1,1992.0,2,2.0,564.0,3,3,2,0,0,0,0,0,4,None,0,8,4,WD,Normal,2673.0,3.5,279
1323,6,5,50.0,5330,1,0,9,HLS,9,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,2,3,CBlock,3,3,3,3,6,0.0,140.0,420.0,GasA,4,1,SBrkr,708,0,708,0.0,0.0,1,0,2,1,2,5,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,4,None,0,3,3,WD,Normal,1128.0,1.0,164
1324,5,5,75.0,9986,1,0,9,Lvl,9,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,5,3,0,6,6,0.0,1795.0,1795.0,GasA,5,1,SBrkr,1795,0,1795,0.0,0.0,2,0,2,1,4,7,6,1,4,1,2007.0,2,3.0,895.0,3,3,2,0,0,0,0,0,4,None,0,4,1,New,Partial,3590.0,2.0,49
1325,6,8,40.0,3636,1,0,9,Lvl,9,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,3,3,BrkTil,3,2,3,6,6,0.0,796.0,796.0,GasA,2,0,SBrkr,796,0,796,0.0,0.0,1,0,2,1,3,5,6,0,0,6,0.0,1,0.0,0.0,0,0,0,100,0,0,0,0,2,None,0,0,2,WD,Normal,1592.0,1.0,100
1326,6,9,70.0,4270,1,0,9,Bnk,9,Inside,2,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,3,5,6,0.0,0.0,544.0,GasA,5,1,SBrkr,774,0,774,0.0,0.0,1,0,3,1,4,6,6,0,0,6,0.0,1,0.0,0.0,0,0,2,286,0,0,0,0,4,None,0,7,1,WD,Normal,1318.0,1.0,286
1327,5,5,60.0,6600,1,0,9,Lvl,9,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,4,4,CBlock,3,3,3,0,6,0.0,175.0,816.0,GasA,5,1,SBrkr,816,0,816,0.0,1.0,1,0,3,1,4,5,6,1,5,1,1982.0,3,1.0,264.0,3,3,2,0,0,0,0,0,2,None,0,1,2,WD,Normal,1632.0,1.5,0
1328,9,8,60.0,10440,1,3,9,Lvl,9,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,4,4,BrkTil,4,3,3,3,6,0.0,1017.0,1510.0,GasW,5,1,SBrkr,1584,0,2792,0.0,0.0,2,0,5,1,3,8,4,2,3,5,1920.0,3,2.0,520.0,2,3,2,0,0,480,0,0,2,Shed,1150,8,2,WD,Normal,4302.0,2.0,1027
1329,10,5,63.0,9084,1,0,7,Lvl,9,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,3,6,6,0.0,935.0,935.0,GasA,4,1,SBrkr,955,0,1632,0.0,0.0,2,1,3,1,3,8,6,1,3,1,1998.0,0,2.0,462.0,3,3,2,0,0,0,0,0,4,None,0,8,0,WD,Normal,2567.0,2.5,28
1330,5,5,85.0,10000,1,0,9,Lvl,9,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,4,0,6,6,0.0,1588.0,1588.0,GasA,5,1,SBrkr,1588,0,1588,0.0,0.0,2,0,3,1,4,7,6,1,4,1,2006.0,2,3.0,825.0,3,3,2,0,0,0,0,0,4,None,0,3,1,WD,Normal,3176.0,2.0,189
1331,13,5,55.0,10780,1,0,7,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,0,0,6,0.0,428.0,911.0,GasA,4,1,SBrkr,954,0,954,0.0,0.0,1,0,3,1,3,6,6,0,0,5,1976.0,3,2.0,576.0,3,3,2,0,0,0,0,0,4,None,0,9,0,WD,Normal,1865.0,1.0,0
1332,5,5,67.0,8877,1,0,9,Lvl,9,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,2,0,6,0.0,126.0,816.0,GasA,5,1,SBrkr,816,0,816,1.0,0.0,1,0,2,1,3,3,6,1,4,5,1958.0,3,1.0,288.0,2,2,2,0,0,0,0,0,4,None,0,7,3,WD,Normal,1632.0,2.0,0
1333,9,8,60.0,7200,1,0,9,Lvl,9,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,6,6,0.0,803.0,803.0,GasA,5,1,SBrkr,803,0,1360,0.0,0.0,1,1,2,1,4,6,6,0,0,5,1951.0,3,1.0,297.0,3,3,2,190,0,0,0,0,2,None,0,9,0,WD,Normal,2163.0,1.5,255
1334,2,8,24.0,2368,1,0,9,Lvl,9,Inside,3,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,3,3,6,0.0,0.0,765.0,GasA,3,1,SBrkr,765,0,1365,0.0,0.0,1,1,3,1,3,7,2,0,0,1,1970.0,3,2.0,440.0,3,3,2,0,0,0,0,0,4,None,0,7,3,WD,Normal,2130.0,1.5,36
1335,5,5,80.0,9650,1,0,9,Lvl,9,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,4,3,3,0,6,0.0,664.0,1350.0,GasA,3,1,SBrkr,1334,0,1334,0.0,1.0,2,0,2,1,3,6,6,1,3,1,1977.0,2,2.0,630.0,3,3,2,0,0,0,0,0,4,None,0,6,3,WD,Normal,2684.0,2.5,16
1336,15,5,87.0,9246,1,0,7,Lvl,9,Inside,3,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,3,3,3,6,6,0.0,1656.0,1656.0,GasA,3,1,SBrkr,1656,0,1656,0.0,0.0,2,0,4,2,3,8,6,0,0,5,1973.0,3,2.0,506.0,3,3,2,0,0,0,0,0,4,None,0,2,2,WD,Normal,3312.0,2.0,211
1337,6,8,153.0,4118,1,3,7,Bnk,9,Corner,2,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,3,6,6,0.0,693.0,693.0,Grav,2,0,FuseA,693,0,693,0.0,0.0,1,0,2,1,2,4,6,0,0,6,0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,4,None,0,5,0,WD,Normal,1386.0,1.0,20
1338,10,5,95.0,13450,1,0,7,Lvl,9,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,3,2,6,0.0,216.0,916.0,GasA,5,1,SBrkr,920,0,1861,1.0,0.0,2,1,3,1,4,8,6,0,0,3,2002.0,2,2.0,492.0,3,3,2,0,0,0,0,0,4,None,0,8,0,WD,Normal,2777.0,3.5,237
1339,5,5,120.0,9560,1,0,7,Lvl,9,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,2,5,6,0.0,504.0,864.0,GasA,5,1,SBrkr,864,0,864,0.0,0.0,1,0,3,1,3,5,6,0,0,1,1972.0,2,1.0,288.0,3,3,2,0,0,0,0,0,4,None,0,8,0,WD,Normal,1728.0,1.0,0
1340,5,5,70.0,8294,1,0,9,Lvl,9,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,3,6,6,0.0,858.0,858.0,GasA,3,1,SBrkr,872,0,872,0.0,0.0,1,0,3,1,3,5,6,0,0,5,1974.0,3,4.0,480.0,3,3,2,0,0,0,0,0,1,None,0,8,1,WD,Normal,1730.0,1.0,0
1341,5,5,66.0,13695,1,0,9,Lvl,9,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,3,2,6,0.0,300.0,1114.0,GasA,5,1,SBrkr,1114,0,1114,1.0,0.0,1,0,3,1,4,6,6,0,0,5,2004.0,3,2.0,576.0,3,3,2,0,0,0,0,0,4,None,0,9,2,WD,Normal,2228.0,2.0,78
1342,10,5,70.0,9375,1,0,9,Lvl,9,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,3,6,6,0.0,1284.0,1284.0,GasA,5,1,SBrkr,1284,0,2169,0.0,0.0,2,1,3,1,4,7,6,1,4,1,2002.0,2,2.0,647.0,3,3,2,0,0,0,0,0,4,None,0,10,1,WD,Normal,3453.0,2.5,279
1343,9,5,57.0,7558,1,0,9,Bnk,9,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,3,3,BrkTil,3,3,3,6,6,0.0,896.0,896.0,GasA,4,1,SBrkr,1172,0,1913,0.0,0.0,1,1,3,1,3,9,6,1,3,5,1929.0,3,2.0,342.0,2,2,2,0,0,0,0,0,4,None,0,5,3,WD,Normal,2809.0,1.5,0
1344,10,5,85.0,11103,1,0,7,Lvl,9,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,3,6,6,0.0,728.0,728.0,GasA,5,1,SBrkr,728,0,1456,0.0,0.0,2,1,3,1,4,8,6,1,3,1,2006.0,0,2.0,440.0,3,3,2,0,0,0,0,0,4,None,0,9,1,New,Partial,2184.0,2.5,0
1345,6,8,50.0,6000,1,0,9,Lvl,9,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,None,3,3,PConc,3,3,3,0,6,0.0,710.0,960.0,GasA,4,1,FuseA,960,0,960,0.0,0.0,1,0,2,1,2,5,6,0,0,5,1997.0,3,1.0,308.0,3,3,2,168,0,0,0,0,4,None,0,9,1,WD,Normal,1920.0,1.0,168
1346,5,5,80.0,20781,1,0,5,Lvl,9,CulDSac,3,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,3,3,CBlock,3,3,3,1,5,68.0,1203.0,1568.0,GasA,3,1,SBrkr,2156,0,2156,0.0,0.0,2,0,3,1,3,9,6,1,4,1,1968.0,2,2.0,508.0,4,3,2,0,290,0,0,0,4,None,0,8,0,WD,Normal,3724.0,2.0,370
1347,5,5,93.0,15306,1,0,7,HLS,9,Corner,3,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,1,2,6,0.0,1652.0,1732.0,GasA,5,1,SBrkr,1776,0,1776,1.0,0.0,2,0,3,1,4,7,6,1,4,1,2006.0,0,3.0,712.0,3,3,2,0,0,0,0,0,4,None,0,7,1,New,Partial,3508.0,3.0,0
1348,5,5,67.0,16196,1,0,2,Low,9,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,1,2,6,0.0,39.0,1482.0,GasA,5,1,SBrkr,1494,0,1494,1.0,0.0,2,0,3,1,4,5,6,1,2,1,1998.0,2,2.0,514.0,3,3,2,0,0,0,0,0,4,None,0,10,1,WD,Normal,2976.0,3.0,427
