,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace
1582,120,RM,19.01179874575357,12.441960386788443,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,3.9915168749775227,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.177362320513954,Gd,TA,PConc,Gd,TA,Av,GLQ,139.14074691364556,Unf,0.0,33.055474208498126,419.0220331768373,GasA,Ex,Y,SBrkr,5.931820310276377,0.0,0.0,7.484285997357315,0.9934397235753302,0.0,1,0.0,1,0.7509568577639583,Gd,1.643995077834327,Typ,0.0,None,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,34.37173209362799,0.0,0.0,0.0,0.0,0.0,None,None,0.0,4,2010,WD,Normal,4006,424.95385348711363,145.07256722392194,1.9934397235753303,34.37173209362799,0,0,1,1,0
1583,30,RL,18.494623817948632,13.917484537723118,None,Reg,Lvl,Inside,Mod,Edwards,Feedr,Norm,1Fam,1Story,3,4.679500606095132,1945,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,SBrkr,5.7144643289143895,0.0,0.0,7.140853700345105,0.0,0.0,1,0.0,2,0.7509568577639583,TA,1.8346586108242808,Min1,0.0,None,Detchd,1945.0,Unf,1.0,240.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,4,2010,ConLD,Normal,3952,5.7144643289143895,5.7144643289143895,1.0,0.0,0,0,1,0,0
1584,20,RL,18.668047203263406,13.933924855046698,None,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4.679500606095132,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,52.63727443606979,207.57384339467163,GasA,Ex,Y,SBrkr,6.051966435682487,0.0,0.0,7.677022557175077,0.0,0.0,1,0.0,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.0,None,Detchd,1954.0,Unf,1.0,319.0,TA,TA,Y,19.610730633526238,0.0,8.389631366305094,0.0,0.0,0.0,MnPrv,None,0.0,1,2010,Oth,Abnorml,3908,213.62580983035411,6.051966435682487,1.0,28.000361999831334,0,0,1,1,0
1585,20,RL,17.24965123682584,14.219628704420856,None,IR1,Low,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4.679500606095132,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,193.7085570722346,Unf,0.0,26.958829021290217,566.5571990354823,GasA,TA,Y,SBrkr,6.194295891373685,0.0,0.0,7.908078104306147,0.9934397235753302,0.0,1,0.0,3,0.7509568577639583,TA,1.9965773170801218,Typ,0.0,None,Attchd,1968.0,RFn,1.0,336.0,TA,TA,Y,51.0524439289181,0.0,13.2590445094887,0.0,0.0,0.0,MnPrv,None,0.0,6,2010,WD,Normal,3936,572.751494926856,199.9028529636083,1.9934397235753303,64.3114884384068,0,0,1,1,0
1586,50,RL,22.09778771606964,14.583866176225694,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3.9915168749775227,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,78.39112191684431,373.57211541436266,GasA,Ex,N,FuseF,5.879263040306523,382.2812876135923,0.0,7.826809218966289,0.0,0.0,1,0.0,2,0.7509568577639583,Fa,1.8346586108242808,Typ,0.0,None,Detchd,1956.0,Unf,2.0,480.0,TA,Fa,P,0.0,0.0,0.0,0.0,22.222066470073184,0.0,None,None,0.0,6,2010,WD,Abnorml,3898,761.7326660682616,388.16055065389884,1.0,22.222066470073184,0,1,1,1,0
1587,80,RL,18.144573408893123,13.191328400134278,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,4.679500606095132,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,117.1687477098624,Unf,0.0,60.41951608851604,487.634659334929,GasA,TA,Y,SBrkr,6.127969329022074,0.0,0.0,7.800032350729773,0.9934397235753302,0.0,1,0.0,3,0.7509568577639583,TA,1.8346586108242808,Typ,0.9033340459133361,Fa,Detchd,1975.0,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2010,WD,Normal,3950,493.76262866395103,123.29671703888448,1.9934397235753303,0.0,0,0,1,1,1
1588,20,RL,17.967900644841432,13.22708399948525,None,Reg,HLS,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,3.9915168749775227,1958,1958,Hip,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,91.15317135728822,467.202875467551,GasA,Ex,Y,SBrkr,6.026907275750163,0.0,0.0,7.636650106471701,0.0,0.0,1,0.0,3,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,None,0.0,5,2010,WD,Normal,3916,473.22978274330114,6.026907275750163,1.0,0.0,0,0,0,1,0
1589,30,RL,18.494623817948632,12.63159504170398,None,Reg,Bnk,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,4.679500606095132,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,19.75458272267062,TA,TA,BrkTil,TA,TA,Mn,Rec,43.560091259731806,Unf,0.0,91.93635982276551,529.4026231498699,GasA,Fa,N,FuseA,6.255099178726819,0.0,0.0,8.007702697340083,0.0,0.0,2,0.0,2,0.7509568577639583,Fa,1.8346586108242808,Typ,0.9033340459133361,Gd,Detchd,1979.0,Unf,1.0,260.0,TA,TA,Y,0.0,0.0,6.884617599494804,0.0,0.0,0.0,MnPrv,None,0.0,5,2010,WD,Normal,3923,535.6577223285967,49.81519043845862,2.0,6.884617599494804,0,0,1,1,1
1590,30,RL,17.24965123682584,13.681290088193117,None,Reg,Lvl,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,4.679500606095132,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,66.25533737802628,Unf,0.0,70.22037591868423,422.4885440467725,GasA,TA,Y,SBrkr,5.939033174095268,0.0,0.0,7.495797887747244,0.9934397235753302,0.0,1,0.0,2,0.7509568577639583,TA,1.643995077834327,Typ,0.9033340459133361,Gd,Detchd,1939.0,Unf,2.0,399.0,TA,TA,Y,0.0,0.0,0.0,0.0,22.657300166164557,0.0,None,None,0.0,3,2010,WD,Normal,3889,428.42757722086776,72.19437055212155,1.9934397235753303,22.657300166164557,0,0,1,1,1
1591,90,RH,17.24965123682584,13.480169413771241,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,4,4.679500606095132,1967,1967,Flat,Tar&Grv,Plywood,CBlock,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,5.944397065420106,2198.0332029721785,0.0,8.90613741781921,0.0,0.0,3,0.0,6,1.2485433052031065,TA,2.4751418488716745,Min2,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,Shed,6.562432896815116,2,2010,WD,Normal,3934,2203.9776000375987,2203.9776000375987,3.0,0.0,0,1,0,0,0
1592,50,RL,15.558091112452379,14.173188081858054,None,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,1.7603596739005778,1931,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,87.39461669619797,438.90044224778063,GasA,Ex,Y,SBrkr,5.972365487543479,924.2284626399936,0.0,8.320894066692599,0.9934397235753302,0.0,1,0.0,3,0.7509568577639583,TA,2.137369407365849,Typ,0.9033340459133361,Gd,None,0.0,None,0.0,0.0,None,None,N,0.0,19.541292575348827,0.0,0.0,0.0,0.0,None,None,0.0,5,2010,WD,Normal,3881,1369.1012703753177,930.2008281275371,1.9934397235753303,19.541292575348827,0,1,0,1,1
1593,50,RL,20.34838519711356,14.309540812254912,None,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,4.679500606095132,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,26.088742020038943,Gd,Gd,BrkTil,Gd,TA,No,ALQ,100.52471581342425,BLQ,9.100337365772079,84.82403974351587,702.3471245153631,GasA,Ex,Y,SBrkr,6.2124565421303775,1092.613478920408,0.0,8.631433768538376,0.9934397235753302,0.0,1,1.068836635008358,4,0.7509568577639583,TA,2.261968016798387,Typ,1.6882543888973123,TA,Attchd,1941.0,Unf,1.0,312.0,TA,TA,Y,0.0,0.0,10.082395608776293,0.0,0.0,0.0,None,None,0.0,7,2010,WD,Normal,3926,1801.1730599779014,1208.4509886417347,2.5278580410795093,10.082395608776293,0,1,1,1,1
1594,90,RL,20.34838519711356,15.231648446519266,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,4.679500606095132,1950,1991,Gable,CompShg,VinylSd,VinylSd,BrkFace,27.89953898061765,TA,Gd,CBlock,TA,TA,No,ALQ,91.76902046832289,Unf,0.0,72.81833144837996,497.80510242846736,GasA,Ex,Y,SBrkr,6.132122941717777,1300.4690528858416,0.0,8.657199919316325,0.0,0.0,2,1.068836635008358,5,1.2485433052031065,TA,2.567924962070163,Typ,0.0,None,Detchd,1950.0,Unf,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,3,2010,WD,Normal,3941,1804.4062782560268,1398.3701962958824,2.534418317504179,0.0,0,1,1,1,0
1595,80,RL,21.472481223453105,15.777472870923498,None,IR1,Lvl,FR2,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,7,4.679500606095132,1994,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.370221057353874,TA,TA,PConc,Gd,TA,No,GLQ,86.09693744918252,Unf,0.0,20.36757267169146,227.54633421153605,GasA,Ex,Y,SBrkr,5.974078870934622,904.477239980772,0.0,8.31033061615507,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.0,None,BuiltIn,1994.0,RFn,2.0,473.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2010,WD,Normal,4001,1137.9976530632425,996.5482563008891,3.5278580410795093,0.0,0,1,1,1,0
1596,120,RM,12.21361445569463,12.17762648393374,None,IR1,HLS,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,4.679500606095132,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,150.0270352227414,Unf,0.0,39.37769848692172,476.5827717809885,GasA,Gd,Y,SBrkr,6.083612446641966,0.0,0.0,7.728138158587941,0.9934397235753302,0.0,1,0.0,1,0.7509568577639583,Gd,1.643995077834327,Typ,0.9033340459133361,TA,Attchd,1989.0,Fin,2.0,598.0,TA,TA,Y,34.5323766917832,9.105438041189142,0.0,0.0,0.0,0.0,None,None,0.0,4,2010,WD,Normal,3978,482.66638422763043,156.11064766938338,1.9934397235753303,43.637814732972345,0,0,1,1,1
1597,120,RM,12.21361445569463,12.17762648393374,None,IR1,HLS,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,3.9915168749775227,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,28.999708538240373,Unf,0.0,99.57688333419846,564.479173024465,GasA,Gd,Y,SBrkr,6.191118591748296,0.0,0.0,7.902887381769536,0.0,0.0,2,0.0,2,0.7509568577639583,Gd,1.8346586108242808,Typ,0.9033340459133361,TA,Attchd,1989.0,Unf,2.0,531.0,TA,TA,Y,29.685682071623436,14.00596353149322,0.0,0.0,0.0,0.0,None,None,0.0,3,2010,WD,Normal,3978,570.6702916162133,35.19082712998867,2.0,43.691645603116655,0,0,1,1,1
1598,30,RM,16.883215974577585,13.754019478328301,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3.9915168749775227,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,109.46623970729321,Unf,0.0,0.0,254.26628667658045,GasA,TA,Y,SBrkr,5.5821285766951085,0.0,0.0,6.934995381460552,0.0,0.0,1,0.0,1,0.7509568577639583,TA,1.643995077834327,Typ,0.0,None,Detchd,1951.0,Unf,1.0,200.0,Fa,Fa,N,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,4,2010,ConLw,Normal,3891,259.84841525327556,115.04836828398832,1.0,0.0,0,0,1,1,0
1599,50,RM,15.362900421095816,14.007914590210632,None,Reg,HLS,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,3.9915168749775227,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,BLQ,79.71202179877054,Unf,0.0,47.50327986897237,322.38283008971223,GasA,Fa,Y,SBrkr,5.813194102871042,444.9266067995495,0.0,7.812374872528517,0.0,0.0,1,0.0,2,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,Detchd,1950.0,Unf,1.0,625.0,TA,TA,Y,0.0,11.547208686192496,0.0,0.0,24.98434456298863,0.0,MnPrv,None,0.0,4,2010,COD,Normal,3896,773.1226309921328,530.4518227011911,1.0,36.53155324918112,0,1,1,1,0
1600,30,C (all),18.32014003916669,13.900932843617674,None,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5.348040535865468,1896,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,79.13783245084544,378.8545976494945,GasA,Gd,Y,SBrkr,6.0205069778376314,0.0,0.0,7.626353353048749,0.0,0.0,1,0.0,3,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,Detchd,1896.0,RFn,1.0,330.0,TA,TA,N,0.0,0.0,15.85981819418164,0.0,0.0,0.0,None,None,0.0,6,2010,WD,Alloca,3846,384.8751046273321,6.0205069778376314,1.0,15.85981819418164,0,0,1,1,0
1601,120,RM,14.156637490521918,12.12609379155495,None,IR1,HLS,Corner,Mod,Crawfor,Artery,Norm,TwnhsE,1Story,8,3.9915168749775227,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,18.962282475671948,Gd,TA,PConc,Ex,TA,Gd,GLQ,231.2340672736015,Unf,0.0,37.94398329560204,728.880563525311,GasA,Ex,Y,SBrkr,6.435021341700648,0.0,0.0,8.305776842141714,0.9934397235753302,0.7108953440828516,2,0.0,2,0.7509568577639583,Gd,1.8346586108242808,Typ,0.9033340459133361,Gd,Attchd,2004.0,Fin,2.0,525.0,TA,TA,Y,32.40990822226654,11.214965126387991,0.0,0.0,21.852954672317257,0.0,None,None,0.0,5,2010,WD,Normal,4009,735.3155848670117,237.66908861530217,3.348887395616756,65.47782802097178,0,0,1,1,1
1602,60,RL,21.472481223453105,14.4357045471073,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,3.9915168749775227,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,130.62706697901308,Unf,0.0,56.896534175019745,504.9914295392094,GasA,Ex,Y,SBrkr,6.085085944666948,1057.8763496258218,0.0,8.496309786405245,0.9934397235753302,0.0,2,1.068836635008358,3,0.7509568577639583,Gd,2.261968016798387,Typ,0.9033340459133361,TA,Attchd,1998.0,Unf,3.0,741.0,TA,TA,Y,0.0,12.9835179546364,0.0,0.0,0.0,0.0,None,None,0.0,5,2010,WD,Normal,3997,1568.9528651096982,1194.5885025495018,3.5278580410795093,12.9835179546364,0,1,1,1,1
1603,80,RL,19.687482779490473,14.122590985281075,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5.348040535865468,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,140.17137250217783,Unf,0.0,66.5068797164934,586.0387572428887,GasA,TA,Y,SBrkr,6.24865369655521,0.0,0.0,7.997115675336552,0.0,0.7108953440828516,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,Fa,Attchd,1977.0,Unf,2.0,473.0,TA,TA,Y,65.16765169364106,7.602879645399355,0.0,0.0,0.0,0.0,GdPrv,Shed,4.56542599410567,5,2010,WD,Normal,3954,592.2874109394439,146.42002619873304,2.355447672041426,72.77053133904042,0,0,1,1,1
1604,90,RL,19.687482779490473,14.764869103170811,None,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,3.9915168749775227,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,138.71690127992966,872.9302736263351,GasA,TA,Y,SBrkr,6.598043778651621,0.0,0.0,8.580165480459838,0.0,0.0,3,0.0,5,1.2485433052031065,TA,2.3737528809133264,Typ,0.0,None,2Types,1976.0,Unf,2.0,776.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,3,2010,ConLD,Normal,3952,879.5283174049866,6.598043778651621,3.0,0.0,0,0,1,1,0
1605,20,RL,21.94255982314972,14.603949456390296,None,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,7,3.9915168749775227,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,10.967743505148146,Gd,TA,PConc,Gd,TA,No,GLQ,29.555390305173557,Unf,0.0,106.92208277071074,624.3227136406591,GasA,Ex,Y,SBrkr,6.283698342535209,0.0,0.0,8.054753696812083,0.9934397235753302,0.0,2,0.0,3,0.7509568577639583,Gd,1.9965773170801218,Typ,0.9033340459133361,TA,Attchd,2008.0,Fin,3.0,660.0,TA,TA,Y,27.547832545927704,10.637927125345108,0.0,0.0,0.0,0.0,None,None,0.0,5,2010,WD,Normal,4016,630.6064119831943,35.83908864770876,2.9934397235753303,38.18575967127281,0,0,1,1,1
1606,20,RL,19.51999147701275,14.164941723282013,None,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,3.9915168749775227,2009,2010,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,104.70113162256102,574.0292247043424,GasA,Ex,Y,SBrkr,6.205621081064624,0.0,0.0,7.926592204721444,0.0,0.0,2,0.0,2,0.7509568577639583,Gd,1.9965773170801218,Typ,0.0,None,Attchd,2010.0,RFn,2.0,520.0,TA,TA,Y,0.0,7.436838343029127,0.0,0.0,0.0,0.0,None,None,0.0,1,2010,New,Partial,4019,580.234845785407,6.205621081064624,2.0,7.436838343029127,0,0,1,1,0
1607,60,RL,19.51999147701275,14.16471226388819,None,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,5,3.9915168749775227,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,52.88473226882708,209.0091547056726,GasA,Gd,Y,SBrkr,5.831048343739085,835.4540646006728,0.0,8.1422541312052,0.0,0.0,2,1.068836635008358,3,0.7509568577639583,TA,2.137369407365849,Typ,0.0,None,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,27.547832545927704,0.0,0.0,0.0,0.0,0.0,None,None,0.0,4,2010,WD,Normal,4013,1050.2942676500845,841.2851129444119,2.534418317504179,27.547832545927704,0,1,1,1,0
1608,20,RL,21.472481223453105,15.186181892669651,None,Reg,Bnk,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,3.9915168749775227,1965,1977,Hip,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,18.742238919355913,Unf,0.0,94.80491062716453,513.0061732734351,GasA,TA,Y,SBrkr,6.2361880668205885,0.0,0.0,7.976657974125405,0.9934397235753302,0.0,1,0.0,2,0.7509568577639583,TA,2.137369407365849,Typ,0.9033340459133361,TA,Attchd,1965.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2010,WD,Normal,3942,519.2423613402557,24.9784269861765,1.9934397235753303,0.0,0,0,1,1,1
1609,20,RL,22.711675620931878,14.235288697575351,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,3.9915168749775227,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,115.30763067684957,662.6842383265151,GasA,Ex,Y,SBrkr,6.3293484546263805,0.0,0.0,8.130112906528437,0.0,0.0,2,0.0,3,0.7509568577639583,Gd,2.137369407365849,Typ,0.0,None,Attchd,2004.0,RFn,2.0,624.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,3,2010,WD,Normal,4009,669.0135867811415,6.3293484546263805,2.0,0.0,0,0,1,1,0
1610,20,RL,19.687482779490473,14.599907111849996,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,3.9915168749775227,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,111.17111731459258,627.6002312745816,GasA,Ex,Y,SBrkr,6.282575701384336,0.0,0.0,8.052904414804027,0.0,0.0,2,0.0,3,0.7509568577639583,TA,2.137369407365849,Typ,0.9033340459133361,Gd,Attchd,2001.0,Unf,2.0,686.0,TA,TA,Y,59.775517091850084,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2010,WD,Normal,3998,633.8828069759659,6.282575701384336,2.0,59.775517091850084,0,0,1,1,1
1611,120,RM,11.285912879614699,11.183625907695559,None,Reg,Low,Inside,Mod,MeadowV,Norm,Norm,Twnhs,1Story,5,4.679500606095132,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,173.31753175584976,Unf,0.0,10.925327586328757,460.79225426835154,GasA,Ex,Y,SBrkr,6.0148607608753615,0.0,0.0,7.617274708004351,0.9934397235753302,0.7108953440828516,1,0.0,2,0.7509568577639583,TA,1.8346586108242808,Typ,0.9033340459133361,Po,Attchd,1973.0,RFn,1.0,253.0,TA,TA,Y,39.62081459115778,0.0,8.389631366305094,0.0,18.03264147032342,0.0,None,None,0.0,5,2010,WD,Normal,3946,466.8071150292269,179.33239251672512,2.348887395616756,66.0430874277863,0,0,1,1,1
1612,160,RM,8.726308167384271,10.243581108964856,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5.348040535865468,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,53.325888343690444,Unf,0.0,51.72287383630356,284.7205527758631,GasA,Ex,Y,SBrkr,5.590760767878928,646.587823776915,0.0,7.795514387541125,0.0,0.0,1,1.068836635008358,3,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,43.38308657871911,7.602879645399355,0.0,0.0,0.0,0.0,None,None,0.0,3,2010,WD,Normal,3940,936.899137320657,705.5044728884843,1.534418317504179,50.985966224118464,0,1,0,1,0
1613,160,RM,8.726308167384271,10.729375544946386,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,3.2801001214816288,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,65.2362746874545,284.7205527758631,GasA,Ex,Y,SBrkr,5.590760767878928,646.587823776915,0.0,7.795514387541125,0.0,0.0,1,1.068836635008358,3,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2010,WD,Normal,3940,936.899137320657,652.1785845447939,1.534418317504179,0.0,0,1,0,1,0
1614,160,RM,8.726308167384271,10.719111781629458,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4.679500606095132,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,77.09920365788307,Unf,0.0,41.071515764601294,284.7205527758631,GasA,TA,Y,SBrkr,5.590760767878928,646.587823776915,0.0,7.795514387541125,0.0,0.0,1,1.068836635008358,3,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,Attchd,1972.0,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,8.890645194975171,0.0,0.0,0.0,None,None,0.0,6,2010,WD,Normal,3944,936.899137320657,729.277788202677,1.534418317504179,8.890645194975171,0,1,1,1,0
1615,20,RL,15.362900421095816,13.403880679658918,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5.348040535865468,1971,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,107.66981286495262,Unf,0.0,53.785236770900816,425.9510472461222,GasA,Ex,Y,SBrkr,5.955009576820107,0.0,0.0,7.521323235511794,0.0,0.0,1,0.0,3,0.7509568577639583,TA,1.8346586108242808,Typ,0.0,None,Detchd,1971.0,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,6,2010,ConLD,Normal,3975,431.9060568229423,113.62482244177272,1.0,0.0,0,0,1,1,0
