,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf,Alley_0,Alley_3,Alley_6,Utilities_7,Utilities_9,BldgType_2,BldgType_4,BldgType_5,BldgType_7,ExterQual_2,ExterQual_3,ExterQual_4,ExterQual_5,BsmtQual_0,BsmtQual_2,BsmtQual_3,BsmtQual_4,BsmtQual_5,BsmtCond_0,BsmtCond_1,BsmtCond_2,BsmtCond_3,BsmtCond_4,BsmtExposure_0,BsmtExposure_1,BsmtExposure_2,BsmtExposure_3,BsmtExposure_5,BsmtFinType1_0,BsmtFinType1_1,BsmtFinType1_2,BsmtFinType1_3,BsmtFinType1_4,BsmtFinType1_5,BsmtFinType1_6,BsmtFinType2_0,BsmtFinType2_1,BsmtFinType2_2,BsmtFinType2_3,BsmtFinType2_4,BsmtFinType2_5,BsmtFinType2_6,KitchenQual_2,KitchenQual_3,KitchenQual_4,KitchenQual_5,FireplaceQu_0,FireplaceQu_1,FireplaceQu_2,FireplaceQu_3,FireplaceQu_4,FireplaceQu_5,GarageFinish_0,GarageFinish_1,GarageFinish_2,GarageFinish_3,GarageQual_0,GarageQual_1,GarageQual_2,GarageQual_3,GarageQual_4,GarageQual_5,GarageCond_0,GarageCond_1,GarageCond_2,GarageCond_3,GarageCond_4,GarageCond_5,PoolQC_0,PoolQC_2,PoolQC_4,PoolQC_5,SalePrice
901,9,5,86.0,11500,9,7,7,2,3,6,2,2,0,7,7,45,37,5,1,3,3,2,0.0,3,5,223.0,0.0,794.0,1017.0,1,4,1,4,1020,1037,0,2057,0.0,0.0,1,1,3,1,6,6,1,1,29,1.0,180.0,2,0,0,0,0,322,0,4,1,0,8,0,8,6,3074.0,1.5,322,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,250000
902,5,5,0.0,8885,9,7,2,2,2,11,2,2,2,5,5,90,33,5,1,6,6,2,0.0,3,5,301.0,324.0,239.0,864.0,1,3,1,4,902,0,0,902,1.0,0.0,1,0,2,1,5,6,0,1,75,2.0,484.0,2,164,0,0,0,0,0,2,1,0,8,0,8,6,1766.0,2.0,164,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,131000
903,10,5,149.0,12589,9,5,7,2,3,8,2,2,5,6,5,112,55,5,1,12,13,2,0.0,3,6,0.0,0.0,742.0,742.0,1,5,1,4,742,742,0,1484,0.0,0.0,2,1,3,1,8,6,1,1,97,2.0,390.0,2,36,24,0,0,0,0,4,1,0,8,3,8,6,2226.0,2.5,60,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,174000
904,15,5,80.0,11600,9,9,7,4,3,12,1,2,5,5,5,67,10,5,1,8,8,1,361.0,3,5,443.0,0.0,662.0,1105.0,1,3,1,0,1105,1169,0,2274,0.0,0.0,2,0,5,2,12,6,0,5,52,2.0,480.0,2,0,0,0,0,0,0,4,1,0,0,4,8,6,3379.0,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,154300
905,5,5,0.0,9286,9,7,7,5,2,5,2,2,2,5,7,84,39,5,1,6,10,2,0.0,3,5,196.0,0.0,1072.0,1268.0,1,3,1,4,1268,0,0,1268,0.0,0.0,1,1,3,1,5,6,0,5,70,1.0,252.0,2,173,0,0,0,0,0,4,1,0,1,3,8,6,2536.0,1.5,173,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,143500
906,6,8,51.0,6120,9,9,7,2,3,3,2,2,2,5,7,35,0,5,1,8,8,2,0.0,3,4,489.0,0.0,279.0,768.0,1,3,0,4,1015,0,0,1015,0.0,0.0,1,0,3,1,6,2,0,5,18,1.0,450.0,2,0,0,112,0,120,0,2,3,620,9,0,8,5,1783.0,1.0,232,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,88000
907,15,9,82.0,6270,9,9,5,2,3,6,2,2,5,5,6,56,0,5,1,8,8,2,0.0,3,5,284.0,0.0,717.0,1001.0,1,3,0,0,1001,1001,0,2002,0.0,0.0,2,0,4,2,8,6,0,0,41,3.0,871.0,2,0,0,0,0,0,0,4,1,0,10,1,8,6,3003.0,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,145000
908,2,1,30.0,3000,9,9,7,2,3,21,2,2,5,6,5,116,59,5,1,12,13,3,76.0,3,6,294.0,0.0,318.0,612.0,1,5,1,4,612,612,0,1224,0.0,0.0,2,1,2,1,4,6,0,5,101,2.0,528.0,2,0,234,0,0,0,0,4,1,0,8,3,6,1,1836.0,2.5,234,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,173733
909,2,8,21.0,2001,9,9,7,2,3,10,2,2,5,4,5,77,20,5,1,5,5,1,80.0,3,5,0.0,0.0,546.0,546.0,1,2,1,4,546,546,0,1092,0.0,0.0,1,1,3,1,6,6,0,1,62,1.0,286.0,2,0,0,0,0,0,0,4,1,0,0,1,8,6,1638.0,1.5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,75000
910,5,3,50.0,9000,9,9,7,2,3,9,2,2,2,2,3,56,0,5,1,0,0,2,0.0,3,5,50.0,0.0,430.0,480.0,1,3,0,0,480,0,0,480,1.0,0.0,0,0,1,1,4,6,0,5,50,1.0,308.0,2,0,0,0,0,0,0,4,1,0,1,0,8,5,960.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,35311
911,5,5,0.0,17140,9,9,7,2,3,7,2,2,2,4,6,63,6,5,1,12,13,2,0.0,3,5,1059.0,0.0,75.0,1134.0,1,5,1,0,1229,0,0,1229,0.0,0.0,1,0,3,1,6,6,0,1,48,1.0,284.0,2,0,0,0,0,0,0,4,1,0,6,3,8,6,2363.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,135000
912,10,5,103.0,13125,9,7,7,4,3,20,2,2,5,7,5,98,41,5,1,6,6,2,0.0,3,6,48.0,634.0,422.0,1104.0,1,5,1,4,912,1215,0,2127,1.0,0.0,2,1,4,1,8,6,1,1,83,3.0,833.0,2,72,192,224,0,0,0,0,1,0,2,1,8,6,3231.0,3.5,488,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,238000
913,5,5,87.0,11029,9,7,7,4,3,12,2,2,2,6,8,65,52,3,1,8,8,2,0.0,3,5,528.0,411.0,245.0,1184.0,1,5,1,4,1414,0,0,1414,1.0,0.0,1,0,3,1,6,2,1,1,82,2.0,601.0,2,0,51,0,0,190,0,4,1,0,7,2,8,6,2598.0,2.0,241,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,176500
914,10,5,70.0,8462,9,7,7,2,3,20,2,2,5,6,5,101,44,5,1,6,6,1,105.0,4,6,814.0,0.0,114.0,928.0,1,5,1,4,936,785,0,1721,0.0,1.0,2,1,3,1,7,6,0,1,86,2.0,471.0,2,300,87,0,0,0,0,4,1,0,9,1,8,6,2649.0,3.0,387,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,201000
915,15,5,67.0,8777,9,9,7,2,3,7,1,2,0,5,7,12,53,5,1,8,8,2,0.0,3,5,1084.0,0.0,188.0,1272.0,1,4,1,4,1272,928,0,2200,2.0,0.0,2,2,4,2,9,6,0,6,0,0.0,0.0,0,0,70,0,0,0,0,0,1,0,11,2,8,6,3472.0,5.0,70,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,145900
916,5,5,65.0,10237,9,9,7,2,3,8,6,2,2,6,5,112,56,5,1,12,13,2,0.0,3,6,28.0,0.0,1288.0,1316.0,1,5,1,4,1316,0,0,1316,0.0,0.0,2,0,3,1,6,6,1,1,97,2.0,397.0,2,100,0,0,23,0,0,4,1,0,1,0,6,1,2632.0,2.0,123,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,169990
917,0,5,50.0,8012,9,9,7,2,3,20,2,2,2,6,5,100,44,5,1,9,10,2,0.0,3,6,165.0,841.0,598.0,1604.0,1,5,1,4,1617,0,0,1617,1.0,0.0,2,0,2,1,5,6,1,1,85,2.0,533.0,2,0,69,0,0,0,0,4,1,0,9,2,8,6,3221.0,3.0,69,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,193000
918,5,5,79.0,10240,9,9,7,2,3,14,2,2,2,6,6,87,30,5,1,9,10,1,157.0,4,5,625.0,1061.0,0.0,1686.0,1,3,1,4,1686,0,0,1686,1.0,0.0,2,0,3,1,7,6,1,1,72,2.0,612.0,2,384,131,0,0,0,0,4,1,0,7,0,8,6,3372.0,3.0,515,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,207500
919,5,5,0.0,15611,9,7,7,4,3,14,2,2,2,5,6,84,27,5,1,12,13,2,0.0,3,6,767.0,93.0,266.0,1126.0,1,3,1,4,1126,0,0,1126,0.0,1.0,2,0,3,1,6,6,0,1,69,2.0,540.0,2,180,0,0,0,0,0,4,1,0,5,2,8,5,2252.0,2.5,180,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,175000
920,10,5,93.0,11999,9,9,7,2,3,16,2,2,5,8,5,110,54,3,1,12,13,1,340.0,3,6,0.0,0.0,1181.0,1181.0,1,5,1,4,1234,1140,0,2374,0.0,0.0,2,1,4,1,10,6,1,3,95,3.0,656.0,2,104,100,0,0,0,0,4,1,0,7,1,8,6,3555.0,2.5,204,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,285000
921,10,5,0.0,9900,9,9,7,2,3,14,1,2,5,7,5,75,18,5,1,8,8,1,342.0,3,5,552.0,0.0,280.0,832.0,1,4,1,4,1098,880,0,1978,0.0,0.0,2,1,4,1,9,6,1,1,60,2.0,486.0,2,0,43,0,0,0,0,0,1,0,6,2,8,6,2810.0,2.5,43,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,176000
922,5,5,0.0,11838,9,9,7,2,3,5,2,2,2,8,5,108,51,3,1,12,13,2,0.0,3,6,0.0,0.0,1753.0,1753.0,1,5,1,4,1788,0,0,1788,0.0,0.0,2,0,3,1,7,6,1,1,93,2.0,522.0,2,202,151,0,0,0,0,4,1,0,8,3,8,6,3541.0,2.0,353,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,236500
923,10,5,0.0,13006,9,7,7,4,3,8,2,2,5,7,5,104,47,5,1,6,6,1,285.0,3,6,0.0,0.0,964.0,964.0,1,4,1,4,993,1243,0,2236,0.0,0.0,2,1,4,1,8,6,1,3,89,2.0,642.0,2,0,0,0,0,0,0,4,1,0,2,0,8,6,3200.0,2.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,222000
924,5,5,73.0,8925,9,7,5,2,3,23,2,2,2,8,5,114,57,5,1,12,13,2,0.0,3,6,16.0,0.0,1450.0,1466.0,1,5,1,4,1466,0,0,1466,0.0,0.0,2,0,3,1,7,6,0,1,99,3.0,610.0,2,100,18,0,0,0,0,4,1,0,9,3,8,6,2932.0,2.0,118,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,201000
925,5,5,70.0,9100,9,9,7,2,3,12,2,2,2,5,6,72,15,5,1,12,13,2,0.0,3,5,338.0,466.0,121.0,925.0,1,5,1,4,925,0,0,925,0.0,1.0,1,0,2,1,5,6,0,5,57,1.0,429.0,2,0,0,0,0,0,0,1,1,0,9,3,8,6,1850.0,1.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,117500
926,5,5,84.0,11670,9,7,7,4,3,21,8,2,2,9,5,113,56,3,1,12,7,3,302.0,3,6,0.0,0.0,1905.0,1905.0,1,5,1,4,1905,0,0,1905,0.0,0.0,2,0,3,1,8,6,1,1,98,3.0,788.0,2,0,191,0,0,0,0,4,1,0,5,1,8,6,3810.0,2.0,191,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,320000
927,5,5,63.0,8487,9,9,7,7,3,5,2,2,2,7,5,111,54,5,1,12,13,1,210.0,3,6,20.0,0.0,1480.0,1500.0,1,5,1,4,1500,0,0,1500,0.0,0.0,2,0,3,1,6,6,0,1,96,2.0,570.0,2,192,36,0,0,0,0,4,1,0,10,3,8,6,3000.0,2.0,228,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,190000
928,6,5,52.0,5825,9,7,7,2,3,3,2,2,2,4,5,36,3,5,1,8,8,1,108.0,4,6,0.0,0.0,600.0,600.0,1,4,1,4,747,0,0,747,0.0,0.0,1,0,1,1,5,6,0,5,45,2.0,528.0,2,0,0,32,0,0,0,4,1,0,8,0,8,6,1347.0,1.0,32,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,79900
929,5,5,67.0,10083,9,9,7,2,3,20,2,2,2,7,5,110,53,5,1,12,13,2,0.0,3,6,833.0,0.0,343.0,1176.0,1,5,1,4,1200,0,0,1200,1.0,0.0,2,0,2,1,5,6,0,1,95,2.0,555.0,2,0,41,0,0,0,0,4,1,0,10,3,8,6,2376.0,3.0,41,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,184900
930,10,5,75.0,9675,9,9,7,2,3,21,2,2,5,7,5,112,55,5,1,12,13,2,0.0,3,6,341.0,0.0,772.0,1113.0,1,5,1,4,1113,858,0,1971,0.0,0.0,2,1,3,1,8,6,1,1,97,2.0,689.0,2,0,48,0,0,0,0,4,1,0,4,3,8,6,3084.0,2.5,48,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,253000
931,10,5,73.0,8760,9,9,7,2,3,5,2,2,5,7,5,113,56,5,1,12,13,2,0.0,3,6,464.0,0.0,927.0,1391.0,1,5,1,4,1391,571,0,1962,0.0,0.0,2,1,3,1,7,6,0,1,98,3.0,868.0,2,0,90,0,0,0,0,4,1,0,10,0,6,1,3353.0,2.5,90,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,239799
932,11,5,0.0,24090,9,9,7,2,3,4,2,2,5,7,7,49,0,5,1,8,8,2,0.0,4,5,0.0,0.0,1032.0,1032.0,1,5,1,4,1207,1196,0,2403,0.0,0.0,2,0,4,1,10,6,2,1,33,1.0,349.0,2,56,0,318,0,0,0,4,1,0,8,4,0,6,3435.0,2.0,374,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,244400
933,15,5,55.0,12640,9,7,7,2,3,11,2,2,2,6,5,83,26,5,1,9,10,2,0.0,3,5,936.0,396.0,396.0,1728.0,1,3,1,4,1728,0,0,1728,0.0,0.0,2,0,4,2,8,6,0,1,68,2.0,574.0,2,40,0,0,0,0,0,4,1,0,9,0,8,6,3456.0,2.0,40,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,150900
934,10,5,0.0,8755,9,7,7,7,3,8,8,2,5,7,5,106,49,5,1,12,13,1,298.0,3,6,772.0,0.0,220.0,992.0,1,5,1,4,1022,1038,0,2060,1.0,0.0,2,1,3,1,8,6,1,3,91,2.0,390.0,2,0,0,0,168,0,0,0,1,0,8,3,8,6,3052.0,3.5,168,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,214000
935,15,5,42.0,7711,9,7,7,2,3,7,2,2,2,4,3,84,27,5,1,8,8,2,0.0,3,6,1440.0,0.0,0.0,1440.0,1,3,1,4,1440,0,0,1440,2.0,0.0,2,0,4,2,8,6,0,6,0,0.0,0.0,0,321,0,0,0,0,0,4,1,0,10,1,7,5,2880.0,4.0,321,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,150000
936,15,5,100.0,25000,9,9,2,2,3,11,2,2,2,5,4,74,17,5,1,6,10,2,0.0,3,5,0.0,0.0,1632.0,1632.0,1,3,1,4,1632,0,0,1632,0.0,0.0,2,0,4,2,8,6,0,1,59,2.0,576.0,1,0,0,0,0,0,0,4,1,0,8,1,8,6,3264.0,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,143000
937,5,5,0.0,14375,9,7,7,5,3,23,2,2,7,6,6,65,8,5,1,6,6,1,541.0,3,5,111.0,354.0,354.0,819.0,1,4,1,0,1344,0,0,1344,0.0,1.0,1,0,3,1,7,6,1,2,50,2.0,525.0,2,0,118,0,0,233,0,4,1,0,0,3,0,5,2163.0,1.5,351,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,137500
938,9,8,98.0,8820,9,9,7,4,3,17,2,2,0,5,6,6,46,3,1,12,13,2,0.0,3,4,1088.0,0.0,0.0,1088.0,1,3,1,4,1188,561,120,1869,0.0,0.0,1,0,2,1,7,6,0,5,55,2.0,456.0,2,48,0,244,0,0,0,3,1,0,11,3,8,6,2837.0,1.0,292,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,124900
939,13,5,70.0,8163,9,9,7,2,3,12,2,2,7,5,6,66,9,5,1,6,6,1,128.0,4,5,748.0,294.0,102.0,1144.0,1,3,1,4,1144,0,0,1144,1.0,0.0,1,0,3,1,6,6,1,1,51,1.0,796.0,2,86,0,0,0,0,0,4,1,0,5,0,8,6,2288.0,2.0,86,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,143000
940,5,5,85.0,14536,9,9,7,2,3,23,2,2,2,8,5,109,53,3,1,12,13,1,236.0,3,6,1300.0,0.0,316.0,1616.0,1,5,1,4,1629,0,0,1629,1.0,0.0,2,0,3,1,9,6,1,1,94,3.0,808.0,2,0,252,0,0,0,0,4,1,0,2,1,8,6,3245.0,3.0,252,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,270000
941,10,5,65.0,14006,9,7,7,2,3,5,2,2,5,7,5,109,52,5,1,12,13,1,144.0,3,6,0.0,0.0,936.0,936.0,1,5,1,4,936,840,0,1776,0.0,0.0,2,1,3,1,7,6,1,1,94,2.0,474.0,2,144,96,0,0,0,0,4,1,0,4,0,8,6,2712.0,2.5,240,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,192500
