,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Total_SF,Total_Bathrooms,Total_porch_sf
910,15,5.0,80.0,11600,9.0,0.0,9.0,7.0,9.0,4.0,3.0,12,1,2,5.0,5,5,5,67,10,5.0,1,8,8,1,5.8916442118257715,3.0,3.0,5.0,3.0,3.0,1.0,3.0,443.0,1.0,0.0,662.0,7.00850518208228,1,3.0,1,0,7.00850518208228,1169,0,7.729735331385051,0.0,0.0,2,0,5,2,3.0,12,6,0,0.0,5,52,1.0,2.0,480.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,0,4,8,6.0,8.125630988477065,2.0,0
911,5,5.0,0.0,9286,9.0,0.0,7.0,7.0,9.0,5.0,2.0,5,2,2,2.0,2,5,7,84,39,5.0,1,6,10,2,0.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,196.0,1.0,0.0,1072.0,7.1459844677143876,1,3.0,1,4,7.1459844677143876,0,0,7.1459844677143876,0.0,0.0,1,1,3,1,4.0,5,6,0,0.0,5,70,1.0,1.0,252.0,3.0,3.0,2,5.159055299214529,0.0,0,0,0,0,0.0,4,1,0,1,3,8,6.0,7.838737559599282,1.5,173
912,6,8.0,51.0,6120,9.0,0.0,9.0,7.0,9.0,2.0,3.0,3,2,2,2.0,2,5,7,35,0,5.0,1,8,8,2,0.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,489.0,1.0,0.0,279.0,6.645090969505644,1,3.0,0,4,6.923628628138427,0,0,6.923628628138427,0.0,0.0,1,0,3,1,3.0,6,2,0,0.0,5,18,1.0,1.0,450.0,3.0,3.0,2,0.0,0.0,112,0,120,0,0.0,2,3,620,9,0,8,5.0,7.486613313139955,1.0,232
913,15,9.0,82.0,6270,9.0,0.0,9.0,5.0,9.0,2.0,3.0,6,2,2,5.0,5,5,6,56,0,5.0,1,8,8,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,284.0,1.0,0.0,717.0,6.90975328164481,1,3.0,0,0,6.90975328164481,1001,0,7.602401335665818,0.0,0.0,2,0,4,2,3.0,8,6,0,0.0,0,41,1.0,3.0,871.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,10,1,8,6.0,8.007700012884026,2.0,0
914,2,1.0,30.0,3000,9.0,6.0,9.0,7.0,9.0,2.0,3.0,21,2,2,7.0,5,6,5,116,59,5.0,1,12,13,3,4.343805421853684,4.0,3.0,6.0,4.0,3.0,3.0,6.0,294.0,1.0,0.0,318.0,6.418364935936212,1,5.0,1,4,6.418364935936212,612,0,7.110696122978827,0.0,0.0,2,1,2,1,4.0,4,6,0,0.0,5,101,2.0,2.0,528.0,3.0,3.0,2,0.0,5.459585514144159,0,0,0,0,0.0,4,1,0,8,3,6,1.0,7.515889085215125,2.5,234
915,2,8.0,21.0,2001,9.0,0.0,9.0,7.0,9.0,2.0,3.0,10,2,2,7.0,5,4,5,77,20,5.0,1,5,5,1,4.394449154672439,3.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,546.0,6.304448802421981,1,2.0,1,4,6.304448802421981,546,0,6.996681488176539,0.0,0.0,1,1,3,1,3.0,6,6,0,0.0,1,62,1.0,1.0,286.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,0,1,8,6.0,7.40184157874383,1.5,0
916,5,3.0,50.0,9000,9.0,0.0,9.0,7.0,9.0,2.0,3.0,9,2,2,2.0,2,2,3,56,0,5.0,1,0,0,2,0.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,50.0,1.0,0.0,430.0,6.175867270105761,1,3.0,0,0,6.175867270105761,0,0,6.175867270105761,1.0,0.0,0,0,1,1,3.0,4,6,0,0.0,5,50,1.0,1.0,308.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,1,0,8,5.0,6.8679744089702925,1.0,0
917,5,5.0,0.0,17140,9.0,0.0,9.0,7.0,9.0,2.0,3.0,7,2,2,2.0,2,4,6,63,6,5.0,1,12,13,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,1059.0,1.0,0.0,75.0,7.034387929915503,1,5.0,1,0,7.114769448366463,0,0,7.114769448366463,0.0,0.0,1,0,3,1,3.0,6,6,0,0.0,1,48,2.0,1.0,284.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,6,3,8,6.0,7.768110378525988,1.0,0
918,10,5.0,103.0,13125,9.0,0.0,7.0,7.0,9.0,4.0,3.0,20,2,2,2.0,5,7,5,98,41,5.0,1,6,6,2,0.0,4.0,3.0,6.0,5.0,3.0,2.0,4.0,48.0,6.0,634.0,422.0,7.007600613951853,1,5.0,1,4,6.816735880594968,1215,0,7.662937850461535,1.0,0.0,2,1,4,1,4.0,8,6,1,3.0,1,83,2.0,3.0,833.0,3.0,3.0,2,4.290459441148391,5.262690188904886,224,0,0,0,0.0,0,1,0,2,1,8,6.0,8.080856419640986,3.5,488
919,5,5.0,87.0,11029,9.0,0.0,7.0,7.0,9.0,4.0,3.0,12,2,2,2.0,2,6,8,65,52,3.0,1,8,8,2,0.0,5.0,3.0,5.0,4.0,3.0,1.0,5.0,528.0,4.0,411.0,245.0,7.077498053569231,1,5.0,1,4,7.254884810077338,0,0,7.254884810077338,1.0,0.0,1,0,3,1,3.0,6,2,1,3.0,1,82,1.0,2.0,601.0,3.0,3.0,2,0.0,3.9512437185814275,0,0,190,0,0.0,4,1,0,7,2,8,6.0,7.8628820346414905,2.0,241
920,10,5.0,70.0,8462,9.0,0.0,7.0,7.0,9.0,2.0,3.0,20,2,2,2.0,5,6,5,101,44,5.0,1,6,6,1,4.663439094112067,4.0,4.0,6.0,4.0,4.0,1.0,6.0,814.0,1.0,0.0,114.0,6.834108738813838,1,5.0,1,4,6.842683282238422,785,0,7.451241684987676,0.0,1.0,2,1,3,1,4.0,7,6,0,0.0,1,86,2.0,2.0,471.0,3.0,3.0,2,5.707110264748875,4.477336814478207,0,0,0,0,0.0,4,1,0,9,1,8,6.0,7.882314918980268,3.0,387
921,15,5.0,67.0,8777,9.0,0.0,9.0,7.0,9.0,2.0,3.0,7,1,2,5.0,0,5,7,12,53,5.0,1,8,8,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,1084.0,1.0,0.0,188.0,7.149131598557407,1,4.0,1,4,7.149131598557407,928,0,7.696667081526462,2.0,0.0,2,2,4,2,3.0,9,6,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.2626798770413155,0,0,0,0,0.0,0,1,0,11,2,8,6.0,8.152774052744075,5.0,70
922,5,5.0,65.0,10237,9.0,0.0,9.0,7.0,9.0,2.0,3.0,8,6,2,2.0,2,6,5,112,56,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,6.0,28.0,1.0,0.0,1288.0,7.183111701743281,1,5.0,1,4,7.183111701743281,0,0,7.183111701743281,0.0,0.0,2,0,3,1,4.0,6,6,1,4.0,1,97,3.0,2.0,397.0,3.0,3.0,2,4.61512051684126,0.0,0,23,0,0,0.0,4,1,0,1,0,6,1.0,7.87587915949631,2.0,123
923,0,5.0,50.0,8012,9.0,0.0,9.0,7.0,9.0,2.0,3.0,20,2,2,7.0,2,6,5,100,44,5.0,1,9,10,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,2.0,165.0,6.0,841.0,598.0,7.380879035564116,1,5.0,1,4,7.388946097618437,0,0,7.388946097618437,1.0,0.0,2,0,2,1,4.0,5,6,1,2.0,1,85,2.0,2.0,533.0,3.0,3.0,2,0.0,4.248495242049359,0,0,0,0,0.0,4,1,0,9,2,8,6.0,8.07775756373692,3.0,69
924,5,5.0,79.0,10240,9.0,0.0,9.0,7.0,9.0,2.0,3.0,14,2,2,2.0,2,6,6,87,30,5.0,1,9,10,1,5.062595033026967,3.0,4.0,5.0,4.0,3.0,1.0,4.0,625.0,2.0,1061.0,0.0,7.430707082545968,1,3.0,1,4,7.430707082545968,0,0,7.430707082545968,1.0,0.0,2,0,3,1,3.0,7,6,1,3.0,1,72,1.0,2.0,612.0,3.0,3.0,2,5.953243334287785,4.882801922586371,0,0,0,0,0.0,4,1,0,7,0,8,6.0,8.12355783506165,3.0,515
925,5,5.0,0.0,15611,9.0,0.0,7.0,7.0,9.0,4.0,3.0,14,2,2,2.0,2,5,6,84,27,5.0,1,12,13,2,0.0,3.0,3.0,6.0,4.0,3.0,3.0,5.0,767.0,2.0,93.0,266.0,7.027314514039777,1,3.0,1,4,7.027314514039777,0,0,7.027314514039777,0.0,1.0,2,0,3,1,5.0,6,6,0,0.0,1,69,2.0,2.0,540.0,3.0,3.0,2,5.198497031265826,0.0,0,0,0,0,0.0,4,1,0,5,2,8,5.0,7.720017940432244,2.5,180
926,10,5.0,93.0,11999,9.0,0.0,9.0,7.0,9.0,2.0,3.0,16,2,2,2.0,5,8,5,110,54,3.0,1,12,13,1,5.831882477283517,4.0,3.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1181.0,7.074963197966044,1,5.0,1,4,7.118826249062078,1140,0,7.772752716468742,0.0,0.0,2,1,4,1,5.0,10,6,1,4.0,3,95,3.0,3.0,656.0,3.0,3.0,2,4.653960350157523,4.61512051684126,0,0,0,0,0.0,4,1,0,7,1,8,6.0,8.176391596633795,2.5,204
927,10,5.0,0.0,9900,9.0,0.0,9.0,7.0,9.0,2.0,3.0,14,1,2,2.0,5,7,5,75,18,5.0,1,8,8,1,5.8377304471659395,3.0,3.0,5.0,3.0,3.0,1.0,4.0,552.0,1.0,0.0,280.0,6.725033642166843,1,4.0,1,4,7.002155954403621,880,0,7.590346945602565,0.0,0.0,2,1,4,1,3.0,9,6,1,4.0,1,60,2.0,2.0,486.0,3.0,3.0,2,0.0,3.784189633918261,0,0,0,0,0.0,0,1,0,6,2,8,6.0,7.941295570906532,2.5,43
928,5,5.0,0.0,11838,9.0,0.0,9.0,7.0,9.0,2.0,3.0,5,2,2,2.0,2,8,5,108,51,3.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1753.0,7.469654172932128,1,5.0,1,4,7.489412083508719,0,0,7.489412083508719,0.0,0.0,2,0,3,1,5.0,7,6,1,3.0,1,93,2.0,2.0,522.0,3.0,3.0,2,5.313205979041787,5.0238805208462765,0,0,0,0,0.0,4,1,0,8,3,8,6.0,8.17244681834278,2.0,353
929,10,5.0,0.0,13006,9.0,0.0,7.0,7.0,9.0,4.0,3.0,8,2,2,2.0,5,7,5,104,47,5.0,1,6,6,1,5.655991810819852,3.0,3.0,6.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,964.0,6.872128101338986,1,4.0,1,4,6.901737206656574,1243,0,7.71289096149013,0.0,0.0,2,1,4,1,4.0,8,6,1,3.0,3,89,3.0,2.0,642.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,2,0,8,6.0,8.071218539969863,2.5,0
930,5,5.0,73.0,8925,9.0,0.0,7.0,5.0,9.0,2.0,3.0,23,2,2,2.0,2,8,5,114,57,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,3.0,6.0,16.0,1.0,0.0,1450.0,7.2909747781429814,1,5.0,1,4,7.2909747781429814,0,0,7.2909747781429814,0.0,0.0,2,0,3,1,4.0,7,6,0,0.0,1,99,3.0,3.0,610.0,3.0,3.0,2,4.61512051684126,2.9444389791664403,0,0,0,0,0.0,4,1,0,9,3,8,6.0,7.983781068977451,2.0,118
931,5,5.0,70.0,9100,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,5,6,72,15,5.0,1,12,13,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,338.0,3.0,466.0,121.0,6.8308742346461795,1,5.0,1,4,6.8308742346461795,0,0,6.8308742346461795,0.0,1.0,1,0,2,1,3.0,5,6,0,0.0,5,57,1.0,1.0,429.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,1,1,0,9,3,8,6.0,7.523481312573497,1.5,0
932,5,5.0,84.0,11670,9.0,0.0,7.0,7.0,9.0,4.0,3.0,21,8,2,2.0,2,9,5,113,56,3.0,1,12,7,3,5.713732805509369,5.0,3.0,6.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1905.0,7.552762084214147,1,5.0,1,4,7.552762084214147,0,0,7.552762084214147,0.0,0.0,2,0,3,1,5.0,8,6,1,4.0,1,98,3.0,3.0,788.0,3.0,3.0,2,0.0,5.2574953720277815,0,0,0,0,0.0,4,1,0,5,1,8,6.0,8.24564690087386,2.0,191
933,5,5.0,63.0,8487,9.0,0.0,9.0,7.0,9.0,7.0,3.0,5,2,2,2.0,2,7,5,111,54,5.0,1,12,13,1,5.351858133476067,4.0,3.0,6.0,4.0,3.0,3.0,6.0,20.0,1.0,0.0,1480.0,7.313886831633462,1,5.0,1,4,7.313886831633462,0,0,7.313886831633462,0.0,0.0,2,0,3,1,4.0,6,6,0,0.0,1,96,2.0,2.0,570.0,3.0,3.0,2,5.262690188904886,3.6109179126442243,0,0,0,0,0.0,4,1,0,10,3,8,6.0,8.006700845440367,2.0,228
935,6,5.0,52.0,5825,9.0,0.0,7.0,7.0,9.0,2.0,3.0,3,2,2,2.0,2,4,5,36,3,5.0,1,8,8,1,4.6913478822291435,3.0,4.0,6.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,600.0,6.398594934535208,1,4.0,1,4,6.617402977974478,0,0,6.617402977974478,0.0,0.0,1,0,1,1,3.0,5,6,0,0.0,5,45,1.0,2.0,528.0,3.0,3.0,2,0.0,0.0,32,0,0,0,0.0,4,1,0,8,0,8,6.0,7.206377291472252,1.0,32
936,5,5.0,67.0,10083,9.0,0.0,9.0,7.0,9.0,2.0,3.0,20,2,2,2.0,2,7,5,110,53,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,6.0,833.0,1.0,0.0,343.0,7.0707241072602764,1,5.0,1,4,7.0909098220799835,0,0,7.0909098220799835,1.0,0.0,2,0,2,1,4.0,5,6,0,0.0,1,95,2.0,2.0,555.0,3.0,3.0,2,0.0,3.7376696182833684,0,0,0,0,0.0,4,1,0,10,3,8,6.0,7.773594467360194,3.0,41
937,10,5.0,75.0,9675,9.0,0.0,9.0,7.0,9.0,2.0,3.0,21,2,2,2.0,5,7,5,112,55,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,2.0,6.0,341.0,1.0,0.0,772.0,7.01571242048723,1,5.0,1,4,7.01571242048723,858,0,7.586803535162581,0.0,0.0,2,1,3,1,4.0,8,6,1,4.0,1,97,2.0,2.0,689.0,3.0,3.0,2,0.0,3.8918202981106265,0,0,0,0,0.0,4,1,0,4,3,8,6.0,8.034306936339489,2.5,48
938,10,5.0,73.0,8760,9.0,0.0,9.0,7.0,9.0,2.0,3.0,5,2,2,2.0,5,7,5,113,56,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,4.0,2.0,6.0,464.0,1.0,0.0,927.0,7.238496840894365,1,5.0,1,4,7.238496840894365,571,0,7.5822291942764615,0.0,0.0,2,1,3,1,4.0,7,6,0,0.0,1,98,2.0,3.0,868.0,3.0,3.0,2,0.0,4.51085950651685,0,0,0,0,0.0,4,1,0,10,0,6,1.0,8.117908942383155,2.5,90
939,11,5.0,0.0,24090,9.0,0.0,9.0,7.0,9.0,2.0,3.0,4,2,2,2.0,5,7,7,49,0,5.0,1,8,8,2,0.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1032.0,6.940222469119639,1,5.0,1,4,7.0967213784947605,1196,0,7.784889295655098,0.0,0.0,2,0,4,1,3.0,10,6,2,3.0,1,33,1.0,1.0,349.0,3.0,3.0,2,4.04305126783455,0.0,318,0,0,0,0.0,4,1,0,8,4,0,6.0,8.142063283104147,2.0,374
940,15,5.0,55.0,12640,9.0,0.0,7.0,7.0,9.0,2.0,3.0,11,2,2,5.0,2,6,5,83,26,5.0,1,9,10,2,0.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,936.0,2.0,396.0,396.0,7.455298485683291,1,3.0,1,4,7.455298485683291,0,0,7.455298485683291,0.0,0.0,2,0,4,2,3.0,8,6,0,0.0,1,68,1.0,2.0,574.0,3.0,3.0,2,3.713572066704308,0.0,0,0,0,0,0.0,4,1,0,9,0,8,6.0,8.148156439921625,2.0,40
941,10,5.0,0.0,8755,9.0,0.0,7.0,7.0,9.0,7.0,3.0,8,8,2,2.0,5,7,5,106,49,5.0,1,12,13,1,5.700443573390687,4.0,3.0,6.0,4.0,3.0,1.0,5.0,772.0,1.0,0.0,220.0,6.900730664045173,1,5.0,1,4,6.930494765951626,1038,0,7.630946580890459,1.0,0.0,2,1,3,1,4.0,8,6,1,3.0,3,91,2.0,2.0,390.0,3.0,3.0,2,0.0,0.0,0,168,0,0,0.0,0,1,0,8,3,8,6.0,8.023879992734878,3.5,168
942,15,5.0,42.0,7711,9.0,0.0,7.0,7.0,9.0,2.0,3.0,7,2,2,5.0,2,4,3,84,27,5.0,1,8,8,2,0.0,3.0,3.0,6.0,4.0,3.0,5.0,6.0,1440.0,1.0,0.0,0.0,7.273092595999522,1,3.0,1,4,7.273092595999522,0,0,7.273092595999522,2.0,0.0,2,0,4,2,3.0,8,6,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0,5.7745515455444085,0.0,0,0,0,0,0.0,4,1,0,10,1,7,5.0,7.9658927350845286,4.0,321
943,15,5.0,100.0,25000,9.0,0.0,9.0,2.0,9.0,2.0,3.0,11,2,2,5.0,2,5,4,74,17,5.0,1,6,10,2,0.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1632.0,7.398174092970465,1,3.0,1,4,7.398174092970465,0,0,7.398174092970465,0.0,0.0,2,0,4,2,3.0,8,6,0,0.0,1,59,1.0,2.0,576.0,3.0,3.0,1,0.0,0.0,0,0,0,0,0.0,4,1,0,8,1,8,6.0,8.09101504171053,2.0,0
944,5,5.0,0.0,14375,9.0,0.0,7.0,7.0,7.0,5.0,3.0,23,2,2,2.0,7,6,6,65,8,5.0,1,6,6,1,6.295266001439646,3.0,3.0,5.0,3.0,3.0,1.0,6.0,111.0,3.0,354.0,354.0,6.709304340258298,1,4.0,1,0,7.20414929203594,0,0,7.20414929203594,0.0,1.0,1,0,3,1,4.0,7,6,1,4.0,2,50,2.0,2.0,525.0,3.0,3.0,2,0.0,4.77912349311153,0,0,233,0,0.0,4,1,0,0,3,0,5.0,7.679713639966372,1.5,351
945,9,8.0,98.0,8820,9.0,0.0,9.0,7.0,9.0,4.0,3.0,17,2,2,2.0,0,5,6,6,46,3.0,1,12,13,2,0.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,1088.0,1.0,0.0,0.0,6.9930151229329605,1,3.0,1,4,7.080867896690782,561,120,7.533693709848633,0.0,0.0,1,0,2,1,3.0,7,6,0,0.0,5,55,1.0,2.0,456.0,3.0,3.0,2,3.8918202981106265,0.0,244,0,0,0,0.0,3,1,0,11,3,8,6.0,7.950854857719988,1.0,292
946,13,5.0,70.0,8163,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,7,5,6,66,9,5.0,1,6,6,1,4.859812404361672,3.0,4.0,5.0,3.0,3.0,3.0,5.0,748.0,4.0,294.0,102.0,7.0431599159883405,1,3.0,1,4,7.0431599159883405,0,0,7.0431599159883405,1.0,0.0,1,0,3,1,3.0,6,6,1,3.0,1,51,2.0,1.0,796.0,3.0,3.0,2,4.465908118654584,0.0,0,0,0,0,0.0,4,1,0,5,0,8,6.0,7.735870319952567,2.0,86
947,5,5.0,85.0,14536,9.0,0.0,9.0,7.0,9.0,2.0,3.0,23,2,2,2.0,2,8,5,109,53,3.0,1,12,13,1,5.4680601411351315,4.0,3.0,6.0,4.0,3.0,3.0,6.0,1300.0,1.0,0.0,316.0,7.388327859577107,1,5.0,1,4,7.396335293800808,0,0,7.396335293800808,1.0,0.0,2,0,3,1,4.0,9,6,1,4.0,1,94,3.0,3.0,808.0,3.0,3.0,2,0.0,5.53338948872752,0,0,0,0,0.0,4,1,0,2,1,8,6.0,8.085178748074537,3.0,252
948,10,5.0,65.0,14006,9.0,0.0,7.0,7.0,9.0,2.0,3.0,5,2,2,2.0,5,7,5,109,52,5.0,1,12,13,1,4.976733742420574,4.0,3.0,6.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,936.0,6.842683282238422,1,5.0,1,4,6.842683282238422,840,0,7.482681828154651,0.0,0.0,2,1,3,1,4.0,7,6,1,3.0,1,94,2.0,2.0,474.0,3.0,3.0,2,4.976733742420574,4.574710978503383,0,0,0,0,0.0,4,1,0,4,0,8,6.0,7.905810312658931,2.5,240
949,5,5.0,78.0,9360,9.0,0.0,9.0,7.0,9.0,2.0,3.0,14,2,2,2.0,2,6,7,79,56,3.0,1,9,10,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,982.0,1.0,0.0,179.0,7.057897937411856,1,3.0,1,4,7.231287004327616,0,0,7.231287004327616,1.0,0.0,1,1,3,1,4.0,5,6,1,3.0,1,64,2.0,2.0,676.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,5,4,8,6.0,7.841099765422119,2.5,0
950,5,5.0,60.0,7200,9.0,0.0,9.0,7.0,9.0,2.0,3.0,12,2,2,2.0,2,5,8,57,52,5.0,1,12,13,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,398.0,4.0,149.0,317.0,6.762729506931879,1,4.0,1,4,6.762729506931879,0,0,6.762729506931879,1.0,0.0,1,0,3,1,4.0,5,6,0,0.0,5,72,2.0,2.0,720.0,3.0,3.0,2,5.272999558563747,0.0,0,0,0,0,0.0,4,1,0,9,1,8,6.0,7.455298485683291,2.0,194
951,5,9.0,60.0,7800,9.0,0.0,9.0,7.0,9.0,4.0,3.0,20,2,2,2.0,2,5,5,72,15,5.0,1,12,13,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,4.0,641.0,1.0,0.0,187.0,6.720220155135295,1,4.0,1,4,6.873163834212518,0,0,6.873163834212518,1.0,0.0,1,0,3,1,3.0,6,6,0,0.0,5,71,1.0,1.0,300.0,3.0,3.0,2,6.045005314036012,0.0,0,0,0,0,0.0,2,1,0,9,0,8,5.0,7.492203042618741,2.0,421
952,14,5.0,60.0,7200,9.0,0.0,9.0,7.0,9.0,2.0,3.0,5,2,2,2.0,6,5,8,79,53,5.0,1,14,6,2,0.0,3.0,4.0,5.0,4.0,3.0,3.0,6.0,660.0,1.0,0.0,108.0,6.645090969505644,1,4.0,1,4,6.645090969505644,0,0,6.645090969505644,0.0,1.0,1,0,2,1,3.0,5,6,0,0.0,5,66,3.0,1.0,396.0,3.0,3.0,2,5.262690188904886,0.0,0,0,0,0,0.0,2,1,0,6,3,8,6.0,7.337587743538596,1.5,192
953,10,5.0,0.0,11075,9.0,0.0,7.0,7.0,9.0,2.0,2.0,11,2,2,2.0,5,5,4,76,19,5.0,1,6,6,1,5.4510384535657,3.0,3.0,5.0,3.0,3.0,3.0,5.0,562.0,2.0,193.0,29.0,6.665683717782408,1,5.0,1,4,7.063903961472068,800,0,7.585281078639126,0.0,1.0,2,1,4,1,3.0,7,3,1,1.0,1,61,2.0,2.0,530.0,3.0,3.0,2,5.723585101952381,5.247024072160486,0,0,0,0,0.0,2,3,400,11,2,8,6.0,7.920446505142607,3.0,494
954,15,5.0,35.0,9400,9.0,0.0,7.0,7.0,9.0,5.0,3.0,7,2,2,5.0,6,6,5,82,25,6.0,5,14,10,1,5.5254529391317835,3.0,3.0,5.0,4.0,4.0,5.0,6.0,945.0,1.0,0.0,0.0,6.852242569051878,1,3.0,1,4,6.8885724595653635,0,0,6.8885724595653635,0.0,2.0,2,0,4,0,3.0,4,6,0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,1,0,8,4.0,7.563200592358071,3.0,0
955,15,9.0,82.0,7136,9.0,0.0,7.0,5.0,9.0,2.0,3.0,6,2,2,5.0,5,6,6,53,0,5.0,1,8,8,1,6.049733455231958,3.0,3.0,5.0,4.0,3.0,1.0,3.0,484.0,1.0,0.0,495.0,6.887552571664617,1,3.0,0,1,6.887552571664617,979,0,7.580189417944541,0.0,0.0,2,0,4,2,3.0,8,6,0,0.0,1,38,1.0,2.0,492.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,10,1,8,6.0,7.9854843567338225,2.0,0
956,2,8.0,24.0,1300,9.0,0.0,9.0,7.0,9.0,2.0,3.0,1,2,2,7.0,5,6,6,87,30,5.0,1,8,8,2,0.0,3.0,3.0,5.0,4.0,3.0,1.0,5.0,285.0,1.0,0.0,276.0,6.331501849893691,1,3.0,1,4,6.331501849893691,668,0,7.114769448366463,0.0,0.0,1,1,2,1,3.0,5,6,1,3.0,1,72,3.0,2.0,462.0,3.0,3.0,2,5.017279836814924,0.0,0,0,0,0,0.0,0,1,0,7,3,8,6.0,7.490529402060711,1.5,150
957,5,5.0,70.0,7420,9.0,0.0,9.0,7.0,9.0,2.0,3.0,19,2,2,2.0,2,5,5,69,12,3.0,1,8,8,2,0.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,417.0,1.0,0.0,640.0,6.964135612418245,1,3.0,1,4,6.964135612418245,0,0,6.964135612418245,0.0,0.0,1,0,3,1,3.0,6,6,0,0.0,5,69,3.0,2.0,576.0,3.0,3.0,2,0.0,0.0,0,0,0,0,0.0,4,1,0,6,1,8,6.0,7.656810091480378,1.0,0
958,5,5.0,65.0,8450,9.0,0.0,9.0,7.0,9.0,2.0,3.0,5,2,2,2.0,2,7,5,110,53,5.0,1,12,13,2,0.0,4.0,3.0,6.0,4.0,3.0,2.0,6.0,699.0,1.0,0.0,638.0,7.198931240688173,1,5.0,1,4,7.198931240688173,0,0,7.198931240688173,1.0,0.0,2,0,3,1,4.0,6,6,0,0.0,1,95,2.0,2.0,531.0,3.0,3.0,2,0.0,3.6888794541139363,0,0,0,0,0.0,4,1,0,1,1,8,6.0,7.891704659330107,3.0,39
959,2,1.0,24.0,2572,9.0,0.0,9.0,7.0,9.0,7.0,3.0,21,2,2,7.0,5,7,5,106,49,3.0,1,8,8,2,0.0,4.0,3.0,6.0,4.0,3.0,1.0,5.0,604.0,1.0,0.0,92.0,6.546785410760524,1,5.0,1,4,6.546785410760524,720,0,7.256297239690681,1.0,0.0,2,1,3,1,4.0,6,6,0,0.0,5,91,1.0,2.0,484.0,3.0,3.0,2,0.0,3.8066624897703196,0,0,0,0,0.0,4,1,0,7,4,8,6.0,7.655864017616056,3.5,44
